Tanggal;Terakhir;Pembukaan;Tertinggi;Terendah;Vol;Perubahan%;Vol;Vol
30/03/2022;1152.09;1142.82;1152.09;1140.7;705.21M;0.78%;705.21;705,210,000
29/03/2022;1143.15;1152.92;1160.73;1143.15;526.11M;-1.62%;526.11;526,110,000
28/03/2022;1162.02;1140.94;1167.12;1140.65;821.34M;1.85%;821.34;821,340,000
25/03/2022;1140.94;1148.09;1154.99;1135.49;1.01B;-0.73%;1.01;1,010,000,000
24/03/2022;1149.38;1137.64;1156.71;1137.15;950.49M;1.39%;950.49;950,490,000
23/03/2022;1133.58;1137.07;1142.69;1131.58;706.73M;-0.25%;706.73;706,730,000
22/03/2022;1136.41;1133.24;1141.07;1130.28;1.33B;0.28%;1.33;1,330,000,000
21/03/2022;1133.24;1119.08;1134.98;1118.41;3.37B;1.56%;3.37;3,370,000,000
18/03/2022;1115.85;1120.17;1121.82;1107.62;864.35M;0.00%;864.35;864,350,000
17/03/2022;1115.9;1112.24;1122.2;1108.54;928.90M;0.60%;928.90;928,900,000
16/03/2022;1109.27;1095.39;1112.52;1095.38;468.81M;1.39%;468.81;468,810,000
15/03/2022;1094.1;1109.35;1118.52;1092.19;675.09M;-1.15%;675.09;675,090,000
14/03/2022;1106.78;1130.6;1133.16;1106.78;720.33M;-1.77%;720.33;720,330,000
11/03/2022;1126.74;1107.3;1130.12;1106.86;846.22M;1.01%;846.22;846,220,000
10/03/2022;1115.48;1121.31;1123.38;1096.08;973.09M;-0.52%;973.09;973,090,000
09/03/2022;1121.31;1120.65;1131.84;1112.37;558.86M;1.52%;558.86;558,860,000
08/03/2022;1104.46;1120.62;1148.28;1104.46;1.15B;-0.47%;1.15;1,150,000,000
07/03/2022;1109.66;1095.81;1113.31;1094.69;822.90M;1.18%;822.90;822,900,000
04/03/2022;1096.76;1082.03;1099.21;1076.13;707.28M;2.49%;707.28;707,280,000
02/03/2022;1070.16;1077.78;1087.5;1067.39;680.68M;-0.52%;680.68;680,680,000
01/03/2022;1075.7;1078.52;1089.89;1071.38;655.31M;-0.08%;655.31;655,310,000
25/02/2022;1076.52;1072.83;1081.42;1066.24;741.76M;0.59%;741.76;741,760,000
24/02/2022;1070.17;1060.88;1081.76;1044.76;1.25B;0.75%;1.25;1,250,000,000
23/02/2022;1062.17;1051.69;1063.08;1047.63;879.22M;1.03%;879.22;879,220,000
22/02/2022;1051.36;1051.01;1055.93;1036.1;1.20B;-0.21%;1.20;1,200,000,000
21/02/2022;1053.58;1064.43;1068.58;1051.63;1.19B;-0.84%;1.19;1,190,000,000
18/02/2022;1062.48;1048.13;1065.42;1045.2;1.98B;1.18%;1.98;1,980,000,000
17/02/2022;1050.08;1055.01;1058.83;1044.58;912.51M;-0.28%;912.51;912,510,000
16/02/2022;1053.06;1060.79;1066.41;1053.06;1.22B;-0.49%;1.22;1,220,000,000
15/02/2022;1058.22;1035.81;1059.82;1033.23;1.27B;2.23%;1.27;1,270,000,000
14/02/2022;1035.15;1042.24;1047.34;1027.81;1.18B;-0.92%;1.18;1,180,000,000
11/02/2022;1044.81;1045.51;1047.81;1035.81;1.43B;-0.10%;1.43;1,430,000,000
10/02/2022;1045.84;1042.67;1060.97;1040.44;4.14B;0.46%;4.14;4,140,000,000
09/02/2022;1041.05;1034.79;1048.23;1034.79;2.96B;0.93%;2.96;2,960,000,000
08/02/2022;1031.47;1036.27;1055.28;1028.92;2.12B;-0.09%;2.12;2,120,000,000
07/02/2022;1032.36;1029.15;1039.03;1028.01;1.75B;0.38%;1.75;1,750,000,000
04/02/2022;1028.48;1034.41;1035.29;1024.77;892.75M;-0.45%;892.75;892,750,000
03/02/2022;1033.12;1034.26;1040.96;1022.48;1.15B;-0.37%;1.15;1,150,000,000
02/02/2022;1036.92;1032.42;1039.1;1025.13;2.69B;0.50%;2.69;2,690,000,000
31/01/2022;1031.8;1035.55;1038.76;1030.38;967.92M;-0.07%;967.92;967,920,000
28/01/2022;1032.56;1024.3;1036.55;1022.27;1.42B;0.81%;1.42;1,420,000,000
27/01/2022;1024.3;1018.68;1031;1015.63;666.56M;0.36%;666.56;666,560,000
26/01/2022;1020.64;1024.04;1027.74;1016.28;2.71B;-0.05%;2.71;2,710,000,000
25/01/2022;1021.13;1034.6;1035.32;1015.5;852.36M;-1.42%;852.36;852,360,000
24/01/2022;1035.89;1043.36;1047.24;1034.08;1.24B;-0.53%;1.24;1,240,000,000
21/01/2022;1041.36;1028.27;1044.27;1026.28;611.83M;1.27%;611.83;611,830,000
20/01/2022;1028.27;1033.66;1039.4;1024.16;701.15M;-0.71%;701.15;701,150,000
19/01/2022;1035.65;1044.17;1045.77;1033.86;446.26M;-0.82%;446.26;446,260,000
18/01/2022;1044.17;1048.46;1054.09;1029.08;587.77M;-0.41%;587.77;587,770,000
17/01/2022;1048.46;1055.62;1060.43;1044.6;456.27M;-0.40%;456.27;456,270,000
14/01/2022;1052.71;1046.78;1056.9;1040.32;703.26M;0.44%;703.26;703,260,000
13/01/2022;1048.11;1034.53;1048.17;1029.65;738.80M;1.28%;738.80;738,800,000
12/01/2022;1034.86;1035.13;1038.05;1024.78;837.41M;0.42%;837.41;837,410,000
11/01/2022;1030.52;1041.36;1043.06;1027.46;743.83M;-0.48%;743.83;743,830,000
10/01/2022;1035.45;1044.46;1047.86;1035.45;654.61M;-0.83%;654.61;654,610,000
07/01/2022;1044.08;1036.42;1049.63;1030.55;667.23M;1.22%;667.23;667,230,000
06/01/2022;1031.52;1029.84;1036.27;1020.34;748.99M;0.16%;748.99;748,990,000
05/01/2022;1029.88;1040.69;1050.33;1025.13;619.88M;-1.28%;619.88;619,880,000
04/01/2022;1043.27;1038.87;1051.18;1037.6;1.16B;0.58%;1.16;1,160,000,000
03/01/2022;1037.25;1032.08;1042.91;1030.01;516.85M;0.05%;516.85;516,850,000
30/12/2021;1036.69;1053.8;1054.39;1036.69;608.78M;-1.47%;608.78;608,780,000
29/12/2021;1052.2;1052.81;1056.94;1045.03;797.90M;-0.06%;797.90;797,900,000
28/12/2021;1052.83;1034.81;1056.45;1034.73;657.91M;1.74%;657.91;657,910,000
27/12/2021;1034.81;1039.56;1041.92;1029.99;679.69M;-0.15%;679.69;679,690,000
24/12/2021;1036.36;1045.06;1046.39;1034.33;904.97M;-0.68%;904.97;904,970,000
23/12/2021;1043.44;1033.24;1044.47;1033.21;1.02B;1.14%;1.02;1,020,000,000
22/12/2021;1031.64;1041.9;1050.76;1031.64;1.40B;-0.72%;1.40;1,400,000,000
21/12/2021;1039.11;1028.36;1046.76;1028.36;1.11B;1.16%;1.11;1,110,000,000
20/12/2021;1027.15;1037.84;1040.43;1025.71;877.16M;-1.52%;877.16;877,160,000
17/12/2021;1043.05;1039.15;1044.93;1033.93;514.33M;-0.21%;514.33;514,330,000
16/12/2021;1045.19;1060.28;1062.43;1038.81;621.26M;-1.12%;621.26;621,260,000
15/12/2021;1057.07;1054.55;1065.98;1052.35;771.66M;0.39%;771.66;771,660,000
14/12/2021;1052.96;1058.02;1059.26;1046.64;594.73M;-0.33%;594.73;594,730,000
13/12/2021;1056.42;1069.86;1072.29;1055.92;1.00B;-1.55%;1.00;1,000,000,000
10/12/2021;1073.09;1064.91;1073.09;1047.52;1.33B;0.51%;1.33;1,330,000,000
09/12/2021;1067.69;1057.55;1067.69;1053.8;2.07B;1.65%;2.07;2,070,000,000
08/12/2021;1050.36;1071.16;1073.68;1050.03;2.02B;-1.79%;2.02;2,020,000,000
07/12/2021;1069.55;1048.21;1069.55;1048.13;1.96B;2.43%;1.96;1,960,000,000
06/12/2021;1044.21;1056.69;1060.73;1044.21;893.93M;-0.88%;893.93;893,930,000
03/12/2021;1053.46;1070.81;1073.59;1053.46;2.89B;-1.33%;2.89;2,890,000,000
02/12/2021;1067.62;1034.59;1072.24;1031.98;1.46B;3.19%;1.46;1,460,000,000
01/12/2021;1034.59;1032.72;1045;1027.56;1.86B;0.57%;1.86;1,860,000,000
30/11/2021;1028.72;1048.83;1052.42;1027.57;837.33M;-2.22%;837.33;837,330,000
29/11/2021;1052.04;1047.05;1055.2;1028.97;;0.48%;#VALUE!;#VALUE!
26/11/2021;1047.05;1083.06;1084.26;1043.49;795.39M;-3.61%;795.39;795,390,000
25/11/2021;1086.27;1085.91;1090.73;1079.26;1.50B;0.78%;1.50;1,500,000,000
24/11/2021;1077.86;1090.08;1091.66;1075.61;587.06M;-0.61%;587.06;587,060,000
23/11/2021;1084.45;1088.54;1092.35;1078.76;569.47M;-0.12%;569.47;569,470,000
22/11/2021;1085.75;1086.95;1094.7;1077.22;707.35M;0.22%;707.35;707,350,000
19/11/2021;1083.34;1087.09;1088.22;1078.99;666.39M;-0.20%;666.39;666,390,000
18/11/2021;1085.49;1090.34;1091.86;1081.99;823.80M;-0.44%;823.80;823,800,000
17/11/2021;1090.34;1080.09;1090.34;1078.57;827.94M;1.51%;827.94;827,940,000
16/11/2021;1074.07;1070.54;1081.03;1069.02;819.37M;0.37%;819.37;819,370,000
15/11/2021;1070.14;1079.18;1083.96;1065.48;607.06M;-1.06%;607.06;607,060,000
12/11/2021;1081.6;1084.05;1088.37;1076.05;432.80M;0.18%;432.80;432,800,000
11/11/2021;1079.62;1084.31;1088.17;1077.68;662.20M;-0.43%;662.20;662,200,000
10/11/2021;1084.33;1074.38;1089.55;1068.65;881.51M;1.42%;881.51;881,510,000
09/11/2021;1069.18;1073.41;1079.74;1066.06;871.88M;-0.39%;871.88;871,880,000
08/11/2021;1073.39;1063.05;1075.66;1062.71;885.61M;1.28%;885.61;885,610,000
05/11/2021;1059.82;1056.88;1066.52;1056.45;1.11B;-0.17%;1.11;1,110,000,000
04/11/2021;1061.67;1071.13;1072.43;1059.43;1.16B;0.59%;1.16;1,160,000,000
03/11/2021;1055.45;1058.88;1061.99;1048.92;945.30M;-0.25%;945.30;945,300,000
02/11/2021;1058.07;1074.73;1086.01;1058.07;1.14B;-1.99%;1.14;1,140,000,000
01/11/2021;1079.57;1082.57;1095.23;1079.45;1.40B;-0.13%;1.40;1,400,000,000
29/10/2021;1080.97;1081.5;1093.15;1071.75;1.82B;1.53%;1.82;1,820,000,000
28/10/2021;1064.69;1088.89;1090.44;1062.56;1.50B;-2.22%;1.50;1,500,000,000
27/10/2021;1088.89;1097.63;1099.66;1086.59;1.79B;-0.98%;1.79;1,790,000,000
26/10/2021;1099.61;1091.02;1106.54;1088.99;1.76B;1.24%;1.76;1,760,000,000
25/10/2021;1086.17;1104;1105.6;1084.32;797.21M;-0.30%;797.21;797,210,000
22/10/2021;1089.48;1091.18;1105.97;1085.99;971.73M;-1.22%;971.73;971,730,000
21/10/2021;1102.9;1126.91;1128.22;1092.8;1.67B;-2.69%;1.67;1,670,000,000
19/10/2021;1133.38;1135.98;1136.66;1120.08;1.90B;0.02%;1.90;1,900,000,000
18/10/2021;1133.18;1118.64;1142.21;1118.2;1.69B;1.45%;1.69;1,690,000,000
15/10/2021;1117.04;1122.23;1130.23;1105.87;801.91M;-0.18%;801.91;801,910,000
14/10/2021;1119.03;1135.85;1145.2;1108.71;1.48B;-1.24%;1.48;1,480,000,000
13/10/2021;1133.04;1108.35;1133.04;1106.43;1.98B;2.26%;1.98;1,980,000,000
12/10/2021;1108;1104.77;1115;1103.88;1.18B;0.66%;1.18;1,180,000,000
11/10/2021;1100.74;1109.48;1112.81;1097.65;1.58B;-0.64%;1.58;1,580,000,000
08/10/2021;1107.88;1086.82;1113.97;1082.2;1.00B;1.60%;1.00;1,000,000,000
07/10/2021;1090.46;1089.24;1104.32;1080.06;926.64M;-2.56%;926.64;926,640,000
06/10/2021;1119.16;1095.67;1128.6;1088.39;926.16M;3.28%;926.16;926,160,000
05/10/2021;1083.58;1107.97;1117.71;1077.56;1.10B;-1.92%;1.10;1,100,000,000
04/10/2021;1104.74;1082.56;1109.36;1082.14;853.74M;2.58%;853.74;853,740,000
01/10/2021;1076.93;1076.99;1085.87;1065.86;590.13M;-0.45%;590.13;590,130,000
30/09/2021;1081.81;1061.19;1081.81;1046.31;777.73M;2.49%;777.73;777,730,000
29/09/2021;1055.57;1014.14;1056.92;1008.72;1.01B;4.19%;1.01;1,010,000,000
28/09/2021;1013.11;1018.02;1024.09;1009.66;1.18B;-0.15%;1.18;1,180,000,000
27/09/2021;1014.66;1005.79;1020.29;1005.79;612.37M;0.91%;612.37;612,370,000
24/09/2021;1005.53;999.73;1011.43;999.73;1.09B;1.02%;1.09;1,090,000,000
23/09/2021;995.33;1011.1;1019.03;995.33;1.75B;-1.33%;1.75;1,750,000,000
22/09/2021;1008.77;997.82;1018.16;995.01;1.82B;0.89%;1.82;1,820,000,000
21/09/2021;999.9;1004.8;1005.13;989.66;2.24B;-0.84%;2.24;2,240,000,000
20/09/2021;1008.38;1022.9;1026.85;999.43;1.31B;-1.42%;1.31;1,310,000,000
17/09/2021;1022.9;1023.17;1028.3;1008.02;952.48M;-0.53%;952.48;952,480,000
16/09/2021;1028.35;1032.83;1042.32;1024.79;1.85B;-0.16%;1.85;1,850,000,000
15/09/2021;1030.02;1036.73;1043.46;1024.03;1.40B;-0.90%;1.40;1,400,000,000
14/09/2021;1039.32;1032.93;1039.44;1027.02;1.19B;1.30%;1.19;1,190,000,000
13/09/2021;1026.01;1026.84;1032.44;1016.05;455.97M;-0.16%;455.97;455,970,000
10/09/2021;1027.62;1033.86;1036.59;1019.35;572.04M;-0.70%;572.04;572,040,000
09/09/2021;1034.9;1003.24;1034.9;1002.57;1.37B;3.16%;1.37;1,370,000,000
08/09/2021;1003.24;1021.84;1022.6;1000.69;1.79B;-1.80%;1.79;1,790,000,000
07/09/2021;1021.62;1032.38;1038.43;1016.85;950.38M;-1.04%;950.38;950,380,000
06/09/2021;1032.38;1021.03;1035.52;1015.65;1.33B;1.39%;1.33;1,330,000,000
03/09/2021;1018.21;997.15;1019.04;991.05;1.67B;2.11%;1.67;1,670,000,000
02/09/2021;997.15;989.39;998.49;987.02;1.29B;1.07%;1.29;1,290,000,000
01/09/2021;986.57;996.8;1003.23;981.16;2.45B;-0.85%;2.45;2,450,000,000
31/08/2021;994.98;997.52;1006.88;988.08;2.58B;-0.25%;2.58;2,580,000,000
30/08/2021;997.52;970.26;997.52;970.26;782.89M;3.41%;782.89;782,890,000
27/08/2021;964.61;967.34;970.81;960.25;855.89M;-0.25%;855.89;855,890,000
26/08/2021;967.08;979.3;980.29;960.86;760.27M;-0.52%;760.27;760,270,000
25/08/2021;972.1;970.5;976.66;963.99;1.05B;1.13%;1.05;1,050,000,000
24/08/2021;961.26;977.91;978.91;955.91;1.72B;-0.66%;1.72;1,720,000,000
23/08/2021;967.63;964.59;973.48;959.57;1.93B;0.53%;1.93;1,930,000,000
20/08/2021;962.51;968.29;968.29;949.64;1.56B;-0.68%;1.56;1,560,000,000
19/08/2021;969.07;984.87;989.04;958.99;1.02B;-1.58%;1.02;1,020,000,000
18/08/2021;984.61;977.26;994.95;965.9;932.05M;1.04%;932.05;932,050,000
16/08/2021;974.44;980.93;984.71;965.01;873.26M;-0.38%;873.26;873,260,000
13/08/2021;978.11;973.96;983.97;971.18;645.69M;0.71%;645.69;645,690,000
12/08/2021;971.18;953.68;973.91;945.79;1.12B;2.59%;1.12;1,120,000,000
10/08/2021;946.65;946.99;949.09;934.54;1.65B;0.72%;1.65;1,650,000,000
09/08/2021;939.88;952.6;955.02;936.22;1.80B;-1.31%;1.80;1,800,000,000
06/08/2021;952.34;948.75;960.29;942.25;4.17B;1.09%;4.17;4,170,000,000
05/08/2021;942.07;942.42;949.13;939.66;2.69B;-0.04%;2.69;2,690,000,000
04/08/2021;942.42;953.34;955.32;939.7;1.39B;-0.68%;1.39;1,390,000,000
03/08/2021;948.91;938.45;953.37;936.8;2.96B;1.36%;2.96;2,960,000,000
02/08/2021;936.19;927.9;936.19;925.95;1.73B;1.07%;1.73;1,730,000,000
30/07/2021;926.25;926.6;940.37;920.19;1.25B;0.93%;1.25;1,250,000,000
29/07/2021;917.75;928.5;931.15;917.47;1.35B;-1.04%;1.35;1,350,000,000
28/07/2021;927.37;936.53;938.9;925.78;3.02B;-0.74%;3.02;3,020,000,000
27/07/2021;934.27;939.15;946.96;928.3;656.58M;-0.41%;656.58;656,580,000
26/07/2021;938.11;954.22;959.13;938.11;605.00M;-1.63%;605.00;605,000,000
23/07/2021;953.7;965.58;967.08;950.16;563.43M;-1.00%;563.43;563,430,000
22/07/2021;963.33;946.47;968.24;944.69;1.63B;2.68%;1.63;1,630,000,000
21/07/2021;938.14;927.9;945.74;926.86;1.14B;1.33%;1.14;1,140,000,000
19/07/2021;925.82;937.4;941.43;924.33;597.66M;-1.59%;597.66;597,660,000
16/07/2021;940.79;936.71;945.39;932.78;422.16M;1.00%;422.16;422,160,000
15/07/2021;931.5;912.61;933.77;904.63;562.44M;2.07%;562.44;562,440,000
14/07/2021;912.61;937.95;937.95;912.47;865.23M;-2.47%;865.23;865,230,000
13/07/2021;935.69;950.72;952.37;929.43;1.69B;-1.12%;1.69;1,690,000,000
12/07/2021;946.29;945.54;952.09;943.34;686.31M;0.13%;686.31;686,310,000
09/07/2021;945.03;946.55;950.87;940.58;973.38M;-0.22%;973.38;973,380,000
08/07/2021;947.08;956.87;960.5;942.57;966.91M;-0.67%;966.91;966,910,000
07/07/2021;953.48;956.83;965.2;948.93;2.24B;-0.51%;2.24;2,240,000,000
06/07/2021;958.39;960.53;962.75;953.51;1.90B;0.16%;1.90;1,900,000,000
05/07/2021;956.89;972.31;974.51;953.35;834.23M;-0.85%;834.23;834,230,000
02/07/2021;965.11;966.18;974.75;960.73;1.23B;-0.11%;1.23;1,230,000,000
01/07/2021;966.18;966.26;979.03;957.32;544.07M;0.85%;544.07;544,070,000
30/06/2021;958.02;950.93;962.93;948.02;1.11B;0.72%;1.11;1,110,000,000
29/06/2021;951.17;948.67;960.86;938.47;839.79M;0.41%;839.79;839,790,000
28/06/2021;947.3;972.49;975.96;947.3;938.94M;-2.50%;938.94;938,940,000
25/06/2021;971.6;972.82;980.65;962.95;2.63B;-0.12%;2.63;2,630,000,000
24/06/2021;972.82;966.44;984.18;965.59;1.70B;0.66%;1.70;1,700,000,000
23/06/2021;966.44;969.45;989.25;966.1;1.01B;0.21%;1.01;1,010,000,000
22/06/2021;964.45;947.96;974.38;947.45;1.71B;1.74%;1.71;1,710,000,000
21/06/2021;947.96;953.53;957.22;924.02;1.65B;-1.61%;1.65;1,650,000,000
18/06/2021;963.45;964.16;971.89;943.4;3.86B;-0.27%;3.86;3,860,000,000
17/06/2021;966.09;956.48;978.06;947.74;1.08B;0.67%;1.08;1,080,000,000
16/06/2021;959.66;964.04;965.31;955.74;1.42B;-0.05%;1.42;1,420,000,000
15/06/2021;960.17;962.2;964.1;952.29;589.71M;-0.15%;589.71;589,710,000
14/06/2021;961.66;989.78;989.78;960.3;1.68B;-2.27%;1.68;1,680,000,000
11/06/2021;983.98;993.97;997.81;979.72;3.70B;-0.88%;3.70;3,700,000,000
10/06/2021;992.73;995.47;1002.94;988.6;831.74M;0.18%;831.74;831,740,000
09/06/2021;990.91;972.79;991.03;964.42;6.63B;1.75%;6.63;6,630,000,000
08/06/2021;973.86;982.22;987.26;962.31;6.80B;-0.40%;6.80;6,800,000,000
07/06/2021;977.82;971.36;985.28;970.41;3.91B;0.68%;3.91;3,910,000,000
04/06/2021;971.18;982.77;987.26;967.35;1.08B;-1.44%;1.08;1,080,000,000
03/06/2021;985.42;989.48;993.3;978.36;1.19B;-0.27%;1.19;1,190,000,000
02/06/2021;988.08;982.19;989.26;976.24;1.17B;1.73%;1.17;1,170,000,000
31/05/2021;971.25;961.78;978.13;957.38;1.17B;1.36%;1.17;1,170,000,000
28/05/2021;958.25;960.65;972.26;954.54;2.57B;-0.16%;2.57;2,570,000,000
27/05/2021;959.79;944.87;971.44;936.14;2.86B;1.92%;2.86;2,860,000,000
25/05/2021;941.69;933.89;949.79;925.71;888.03M;0.91%;888.03;888,030,000
24/05/2021;933.18;937.99;941.87;929.5;1.27B;-0.10%;1.27;1,270,000,000
21/05/2021;934.13;947.05;954.04;927.64;962.89M;-1.31%;962.89;962,890,000
20/05/2021;946.51;935.07;953.57;931.35;306.23M;1.01%;306.23;306,230,000
19/05/2021;937.03;932.27;946.81;924.31;1.49B;0.10%;1.49;1,490,000,000
18/05/2021;936.14;912.22;938.32;908.11;1.47B;2.58%;1.47;1,470,000,000
17/05/2021;912.55;940.35;942.42;908.96;1.17B;-2.09%;1.17;1,170,000,000
11/05/2021;932.05;958.45;958.5;930.26;481.42M;-2.56%;481.42;481,420,000
10/05/2021;956.51;955.59;958.63;951.08;434.54M;0.56%;434.54;434,540,000
07/05/2021;951.16;964.31;970.45;946.15;415.55M;-1.02%;415.55;415,550,000
06/05/2021;960.95;971.31;975.09;956.17;472.29M;-0.45%;472.29;472,290,000
05/05/2021;965.33;961.1;973.9;958.91;513.69M;0.66%;513.69;513,690,000
04/05/2021;958.99;955.75;964.7;949.11;399.02M;0.99%;399.02;399,020,000
03/05/2021;949.59;954.55;961.5;947.31;502.78M;-0.90%;502.78;502,780,000
30/04/2021;958.24;960.09;965.41;947.31;687.77M;0.12%;687.77;687,770,000
29/04/2021;957.09;943.38;964.33;942.25;1.05B;1.45%;1.05;1,050,000,000
28/04/2021;943.38;942.02;953.38;935.28;602.13M;-0.78%;602.13;602,130,000
27/04/2021;950.8;974.34;977.04;947.94;755.81M;-2.31%;755.81;755,810,000
26/04/2021;973.27;981.66;990.54;966.6;765.50M;-0.71%;765.50;765,500,000
23/04/2021;980.23;974.68;981.45;963.23;1.68B;0.97%;1.68;1,680,000,000
22/04/2021;970.81;960.03;976.63;955.85;966.00M;1.12%;966.00;966,000,000
21/04/2021;960.03;962.89;967.48;954.1;288.48M;-0.89%;288.48;288,480,000
20/04/2021;968.69;957.23;970.43;951.51;461.98M;0.57%;461.98;461,980,000
19/04/2021;963.23;975.1;980.69;956.54;442.44M;-1.30%;442.44;442,440,000
16/04/2021;975.97;975.41;987.93;967.59;333.63M;0.46%;333.63;333,630,000
15/04/2021;971.54;954.17;985.9;954.17;498.37M;1.63%;498.37;498,370,000
14/04/2021;955.96;939.28;959.24;936.57;800.65M;2.31%;800.65;800,650,000
13/04/2021;934.36;926.47;941.82;919.92;598.25M;0.47%;598.25;598,250,000
12/04/2021;929.98;963.6;967.18;926.47;620.05M;-3.56%;620.05;620,050,000
09/04/2021;964.29;963.99;970.12;957.75;1.07B;0.12%;1.07;1,070,000,000
08/04/2021;963.1;977.82;983.36;961.86;453.38M;-0.99%;453.38;453,380,000
07/04/2021;972.71;964.14;978;962.16;840.40M;0.58%;840.40;840,400,000
06/04/2021;967.11;960.95;974.16;955.14;648.35M;0.84%;648.35;648,350,000
05/04/2021;959.02;972.6;984.33;954.54;759.36M;-0.75%;759.36;759,360,000
01/04/2021;966.26;944.65;968.91;942.72;484.75M;2.98%;484.75;484,750,000
31/03/2021;938.31;953.97;958.16;920.83;500.62M;-1.15%;500.62;500,620,000
30/03/2021;949.21;972.66;982.76;946.61;449.83M;-2.84%;449.83;449,830,000
29/03/2021;976.98;981.56;993.26;972.56;345.70M;-0.41%;345.70;345,700,000
26/03/2021;981.02;973.78;982.12;966.63;528.02M;1.57%;528.02;528,020,000
25/03/2021;965.84;964.99;976.69;946.84;651.67M;0.09%;651.67;651,670,000
24/03/2021;964.99;982.95;991;963.48;313.74M;-1.94%;313.74;313,740,000
23/03/2021;984.05;973.5;1000.21;973.5;389.91M;1.01%;389.91;389,910,000
22/03/2021;974.2;965.14;983.6;963.9;437.98M;0.75%;437.98;437,980,000
19/03/2021;966.93;961.01;966.93;952.49;558.25M;0.60%;558.25;558,250,000
18/03/2021;961.2;958.49;977.07;958.35;762.07M;1.33%;762.07;762,070,000
17/03/2021;948.58;960.53;969.22;948.58;711.09M;-0.55%;711.09;711,090,000
16/03/2021;953.86;957.02;984.92;953.86;692.59M;0.29%;692.59;692,590,000
15/03/2021;951.08;940.62;961.11;938.78;289.20M;1.60%;289.20;289,200,000
12/03/2021;936.12;946.6;955.05;936.12;400.43M;0.15%;400.43;400,430,000
10/03/2021;934.7;946.23;950.75;932.25;346.41M;-1.48%;346.41;346,410,000
09/03/2021;948.76;957.66;964.26;944.92;498.39M;-0.84%;498.39;498,390,000
08/03/2021;956.75;950.52;967.04;947.68;480.15M;1.31%;480.15;480,150,000
05/03/2021;944.37;947.3;956.6;928.74;1.08B;-0.84%;1.08;1,080,000,000
04/03/2021;952.35;955.88;965.16;942.9;1.56B;-0.63%;1.56;1,560,000,000
03/03/2021;958.43;972.79;976.55;950.98;984.44M;-0.70%;984.44;984,440,000
02/03/2021;965.19;958.12;974.2;951.52;872.67M;1.39%;872.67;872,670,000
01/03/2021;951.98;942.22;957.9;940.15;273.60M;2.17%;273.60;273,600,000
26/02/2021;931.75;944.55;952.76;925.06;313.16M;-3.25%;313.16;313,160,000
25/02/2021;963;962.84;967.09;949.04;369.60M;0.83%;369.60;369,600,000
24/02/2021;955.08;979.06;982.41;951.41;219.72M;-2.05%;219.72;219,720,000
23/02/2021;975.1;980.31;987.52;973.05;201.66M;-0.53%;201.66;201,660,000
22/02/2021;980.31;986.59;993.81;976.81;374.81M;-0.11%;374.81;374,810,000
19/02/2021;981.36;971.99;993.2;971.74;226.29M;0.96%;226.29;226,290,000
18/02/2021;971.99;964.03;999.71;964;370.82M;0.41%;370.82;370,820,000
17/02/2021;967.99;973.18;993.62;960.36;283.97M;-0.68%;283.97;283,970,000
16/02/2021;974.61;978.6;982.46;971.59;353.58M;-0.21%;353.58;353,580,000
15/02/2021;976.62;986.23;1001.6;969.54;597.83M;1.13%;597.83;597,830,000
11/02/2021;965.72;970.15;978.98;963.41;170.11M;-0.62%;170.11;170,110,000
10/02/2021;971.76;968.69;978.57;961.64;169.00M;0.62%;169.00;169,000,000
09/02/2021;965.8;999.95;1009.08;965.67;374.70M;-3.36%;374.70;374,700,000
08/02/2021;999.4;1002.16;1006.28;992.23;173.85M;0.81%;173.85;173,850,000
05/02/2021;991.34;997.14;997.42;984.31;269.26M;0.11%;269.26;269,260,000
04/02/2021;990.27;994.02;996.71;978.25;236.62M;0.18%;236.62;236,620,000
03/02/2021;988.45;979.49;998.83;967.55;327.17M;1.99%;327.17;327,170,000
02/02/2021;969.21;989.88;999.8;960.47;360.48M;-1.10%;360.48;360,480,000
01/02/2021;979.99;939.17;985.39;927.96;525.14M;2.19%;525.14;525,140,000
29/01/2021;958.95;982.54;992.18;940.32;518.35M;-2.19%;518.35;518,350,000
28/01/2021;980.38;965.91;991.97;956.08;290.79M;0.47%;290.79;290,790,000
27/01/2021;975.81;976.61;984.13;942.43;327.53M;-0.06%;327.53;327,530,000
26/01/2021;976.43;1001.72;1016.47;969.48;372.03M;-2.52%;372.03;372,030,000
