Tanggal;Terakhir;Pembukaan;Tertinggi;Terendah;Vol;Perubahan%;Vol;Vol
05/11/2024;2733.88;2727.2;2753.07;2727.2;1.25B;0.59%;1.25;1,250,000,000
04/11/2024;2717.76;2733.17;2745.68;2707.56;3.02B;-0.45%;3.02;3,020,000,000
01/11/2024;2729.92;2752.01;2765.89;2725;2.42B;-0.86%;2.42;2,420,000,000
31/10/2024;2753.64;2719.69;2768.71;2716.52;2.81B;1.31%;2.81;2,810,000,000
30/10/2024;2718.14;2714.98;2729.38;2696.68;2.17B;0.12%;2.17;2,170,000,000
29/10/2024;2714.98;2743.69;2753.9;2712.2;2.95B;-1.01%;2.95;2,950,000,000
28/10/2024;2742.71;2755.87;2771.2;2728.27;3.41B;-0.56%;3.41;3,410,000,000
25/10/2024;2758.12;2780.96;2802.52;2756.66;4.89B;-0.76%;4.89;4,890,000,000
24/10/2024;2779.38;2812.07;2817.08;2774.41;4.44B;-1.14%;4.44;4,440,000,000
23/10/2024;2811.29;2813.57;2839.84;2805.27;9.33B;-0.04%;9.33;9,330,000,000
22/10/2024;2812.35;2777.08;2814.23;2768.95;4.31B;1.36%;4.31;4,310,000,000
21/10/2024;2774.5;2768.1;2794.53;2760.26;4.03B;0.26%;4.03;4,030,000,000
18/10/2024;2767.31;2786.91;2796.62;2762.55;5.29B;-0.67%;5.29;5,290,000,000
17/10/2024;2786.02;2751.22;2791.76;2747.43;5.49B;1.31%;5.49;5,490,000,000
16/10/2024;2750.11;2752.12;2754.71;2727.79;3.39B;0.02%;3.39;3,390,000,000
15/10/2024;2749.61;2752.46;2764.65;2742.56;4.16B;-0.17%;4.16;4,160,000,000
14/10/2024;2754.29;2727.63;2761.56;2724.11;4.12B;1.04%;4.12;4,120,000,000
11/10/2024;2726.05;2717.75;2741.82;2717.75;4.70B;0.63%;4.7;4,700,000,000
10/10/2024;2709.11;2710.85;2718.89;2688.98;2.74B;-0.06%;2.74;2,740,000,000
09/10/2024;2710.73;2732.18;2736.9;2702.88;3.50B;-0.76%;3.5;3,500,000,000
08/10/2024;2731.41;2773.12;2783.4;2728.32;2.81B;-1.37%;2.81;2,810,000,000
07/10/2024;2769.41;2761.55;2793.64;2761.32;3.44B;0.81%;3.44;3,440,000,000
04/10/2024;2747.12;2752.98;2770.97;2746.04;3.25B;0.09%;3.25;3,250,000,000
03/10/2024;2744.6;2765.61;2772.79;2738.81;3.36B;-0.71%;3.36;3,360,000,000
02/10/2024;2764.29;2776.86;2791.65;2732.43;11.89B;-0.30%;11.89;11,890,000,000
01/10/2024;2772.56;2707.56;2772.81;2702.06;6.63B;2.50%;6.63;6,630,000,000
30/09/2024;2705.01;2765.65;2772.74;2705.01;3.22B;-2.11%;3.22;3,220,000,000
27/09/2024;2763.29;2732.11;2768.34;2717.02;1.96B;1.10%;1.96;1,960,000,000
26/09/2024;2733.11;2715.39;2735.64;2706.06;2.09B;0.77%;2.09;2,090,000,000
25/09/2024;2712.32;2730.5;2739.4;2704.79;2.25B;-0.51%;2.25;2,250,000,000
24/09/2024;2726.29;2719.02;2730.2;2705.74;2.37B;0.43%;2.37;2,370,000,000
23/09/2024;2714.51;2668.8;2718.83;2665.63;4.04B;1.83%;4.04;4,040,000,000
20/09/2024;2665.64;2689.36;2690.94;2621.55;3.26B;-0.85%;3.26;3,260,000,000
19/09/2024;2688.52;2662.13;2688.52;2652.94;3.49B;1.00%;3.49;3,490,000,000
18/09/2024;2661.86;2670.65;2681.86;2658.67;2.55B;-0.19%;2.55;2,550,000,000
17/09/2024;2666.94;2644.77;2669.92;2630.66;2.85B;0.89%;2.85;2,850,000,000
13/09/2024;2643.5;2662.92;2664.95;2636.69;1.53B;-0.65%;1.53;1,530,000,000
12/09/2024;2660.84;2653.4;2685.32;2653.4;2.18B;1.57%;2.18;2,180,000,000
11/09/2024;2619.7;2625.18;2634.03;2608.26;1.55B;-0.24%;1.55;1,550,000,000
10/09/2024;2626.06;2624.47;2637.44;2620.4;1.32B;-0.09%;1.32;1,320,000,000
09/09/2024;2628.49;2645.49;2651.09;2612.79;1.64B;-0.62%;1.64;1,640,000,000
06/09/2024;2644.91;2658.11;2674.58;2641.07;1.60B;-0.61%;1.6;1,600,000,000
05/09/2024;2661.24;2662.98;2674.72;2642.69;1.72B;-0.05%;1.72;1,720,000,000
04/09/2024;2662.58;2655.05;2682.66;2630.5;2.11B;-0.19%;2.11;2,110,000,000
03/09/2024;2667.63;2682.58;2695.05;2660.54;3.55B;-0.53%;3.55;3,550,000,000
02/09/2024;2681.88;2667.35;2705.11;2662.87;1.99B;0.71%;1.99;1,990,000,000
30/08/2024;2662.89;2679.71;2719.96;2656.01;1.96B;-0.54%;1.96;1,960,000,000
29/08/2024;2677.43;2694.97;2744.96;2666.5;2.07B;-0.57%;2.07;2,070,000,000
28/08/2024;2692.76;2632.41;2699.12;2632.39;1.65B;2.44%;1.65;1,650,000,000
27/08/2024;2628.74;2623.02;2633.01;2617.71;1.68B;0.26%;1.68;1,680,000,000
26/08/2024;2621.91;2596.89;2623.19;2596.89;1.43B;1.14%;1.43;1,430,000,000
23/08/2024;2592.4;2561.39;2599.32;2561.39;1.35B;1.28%;1.35;1,350,000,000
22/08/2024;2559.6;2572.4;2581.52;2549.07;1.84B;-0.67%;1.84;1,840,000,000
21/08/2024;2576.83;2567.12;2587.26;2563.5;2.66B;0.42%;2.66;2,660,000,000
20/08/2024;2565.99;2565.22;2577.25;2561.09;1.48B;0.10%;1.48;1,480,000,000
19/08/2024;2563.36;2564.57;2584.69;2558.03;2.07B;-0.06%;2.07;2,070,000,000
16/08/2024;2565.01;2552.9;2578.3;2552.8;2.71B;0.70%;2.71;2,710,000,000
15/08/2024;2547.26;2563.51;2566.68;2541.83;1.92B;-0.65%;1.92;1,920,000,000
14/08/2024;2563.88;2554.9;2570.07;2550.31;1.43B;0.30%;1.43;1,430,000,000
13/08/2024;2556.29;2509.5;2564.96;2509.5;2.27B;2.11%;2.27;2,270,000,000
12/08/2024;2503.58;2429.54;2505.04;2427.63;2.52B;3.23%;2.52;2,520,000,000
09/08/2024;2425.17;2418.12;2433.06;2415.77;1.36B;0.50%;1.36;1,360,000,000
08/08/2024;2413.17;2420.23;2424.85;2400.28;1.25B;-0.34%;1.25;1,250,000,000
07/08/2024;2421.41;2392.36;2426.75;2392.36;1.35B;1.33%;1.35;1,350,000,000
06/08/2024;2389.51;2367.71;2393.08;2352.07;1.55B;1.38%;1.55;1,550,000,000
05/08/2024;2356.94;2469.17;2469.17;2338.47;2.28B;-4.94%;2.28;2,280,000,000
02/08/2024;2479.49;2456.41;2488.67;2452.46;1.82B;0.81%;1.82;1,820,000,000
01/08/2024;2459.64;2456.2;2465.03;2447.43;1.67B;0.34%;1.67;1,670,000,000
31/07/2024;2451.41;2455.53;2462.33;2443.1;2.06B;-0.03%;2.06;2,060,000,000
30/07/2024;2452.21;2462.64;2472.01;2447.04;2.01B;-0.40%;2.01;2,010,000,000
29/07/2024;2462;2463.33;2484.12;2456.53;2.77B;0.03%;2.77;2,770,000,000
26/07/2024;2461.26;2432.95;2461.26;2431.91;1.49B;1.31%;1.49;1,490,000,000
25/07/2024;2429.33;2452.09;2457.25;2424.35;1.15B;-0.95%;1.15;1,150,000,000
24/07/2024;2452.53;2468.7;2478.48;2452.13;1.64B;-0.62%;1.64;1,640,000,000
23/07/2024;2467.96;2492.57;2514.32;2466.42;1.66B;-1.00%;1.66;1,660,000,000
22/07/2024;2492.82;2457.78;2498.78;2457.78;1.34B;1.51%;1.34;1,340,000,000
19/07/2024;2455.72;2459.57;2477.04;2450.52;1.59B;-0.08%;1.59;1,590,000,000
18/07/2024;2457.7;2417.29;2457.7;2416.18;1.31B;1.70%;1.31;1,310,000,000
17/07/2024;2416.5;2423.73;2429.59;2412.44;1.37B;-0.05%;1.37;1,370,000,000
16/07/2024;2417.64;2419;2428;2414.24;1.33B;0.10%;1.33;1,330,000,000
15/07/2024;2415.15;2416.12;2434.25;2409.65;2.03B;0.03%;2.03;2,030,000,000
12/07/2024;2414.48;2428.36;2436.81;2414.1;3.11B;-0.53%;3.11;3,110,000,000
11/07/2024;2427.34;2423.23;2437.29;2420.69;3.43B;0.32%;3.43;3,430,000,000
10/07/2024;2419.65;2423;2437.89;2415.96;3.59B;-0.08%;3.59;3,590,000,000
09/07/2024;2421.61;2438.2;2444.3;2417.06;3.15B;-0.76%;3.15;3,150,000,000
08/07/2024;2440.14;2449.96;2454.44;2427.92;3.99B;-0.44%;3.99;3,990,000,000
05/07/2024;2450.95;2450.22;2461.67;2442.98;4.52B;0.10%;4.52;4,520,000,000
04/07/2024;2448.52;2444.07;2458.1;2435.94;4.68B;0.37%;4.68;4,680,000,000
03/07/2024;2439.53;2405.58;2439.53;2404.89;3.28B;1.48%;3.28;3,280,000,000
02/07/2024;2403.95;2370.38;2416.61;2369.92;3.40B;1.52%;3.4;3,400,000,000
01/07/2024;2367.94;2316.72;2376.6;2316.61;1.58B;2.27%;1.58;1,580,000,000
28/06/2024;2315.38;2286.85;2322.39;2285.81;1.11B;1.28%;1.11;1,110,000,000
27/06/2024;2286.07;2277.02;2286.07;2272.42;1.17B;0.39%;1.17;1,170,000,000
26/06/2024;2277.16;2265.13;2279.81;2263.34;1.36B;0.51%;1.36;1,360,000,000
25/06/2024;2265.6;2269.27;2276.46;2260.78;1.31B;-0.06%;1.31;1,310,000,000
24/06/2024;2267.07;2255.1;2270.48;2247.42;1.07B;0.56%;1.07;1,070,000,000
21/06/2024;2254.54;2258.07;2271.95;2243.56;1.32B;-0.04%;1.32;1,320,000,000
20/06/2024;2255.42;2227.72;2260.63;2225.36;1.24B;1.36%;1.24;1,240,000,000
19/06/2024;2225.1;2210.72;2233.79;2184.66;1.47B;0.80%;1.47;1,470,000,000
14/06/2024;2207.37;2253.86;2256.65;2207.37;1.75B;-1.93%;1.75;1,750,000,000
13/06/2024;2250.73;2228.55;2295.94;2228.42;1.10B;1.18%;1.1;1,100,000,000
12/06/2024;2224.41;2237.66;2243.86;2217.14;2.76B;-0.46%;2.76;2,760,000,000
11/06/2024;2234.64;2234.86;2245.91;2222.22;1.79B;0.14%;1.79;1,790,000,000
10/06/2024;2231.42;2248.2;2251.54;2222.24;1.51B;-1.38%;1.51;1,510,000,000
07/06/2024;2262.65;2263.6;2281.22;2256.48;2.02B;0.01%;2.02;2,020,000,000
06/06/2024;2262.35;2265.01;2273.03;2253.88;1.97B;0.05%;1.97;1,970,000,000
05/06/2024;2261.1;2297.91;2298.01;2253.43;2.65B;-1.71%;2.65;2,650,000,000
04/06/2024;2300.5;2331.11;2338.32;2293.57;3.50B;-1.39%;3.5;3,500,000,000
03/06/2024;2332.93;2310.76;2334.9;2307.75;2.61B;1.14%;2.61;2,610,000,000
31/05/2024;2306.6;2317.78;2327.36;2304.2;3.50B;-0.46%;3.5;3,500,000,000
30/05/2024;2317.22;2318.8;2331.06;2297.56;3.96B;-0.03%;3.96;3,960,000,000
29/05/2024;2317.81;2309.42;2322.02;2289.81;2.08B;0.45%;2.08;2,080,000,000
28/05/2024;2307.33;2252.9;2329.44;2245.17;2.72B;1.67%;2.72;2,720,000,000
27/05/2024;2269.37;2292.87;2297.06;2260.8;1.65B;-1.01%;1.65;1,650,000,000
22/05/2024;2292.57;2240.8;2308.47;2238.56;1.69B;2.30%;1.69;1,690,000,000
21/05/2024;2240.99;2237.91;2258.54;2221.89;2.11B;-0.47%;2.11;2,110,000,000
20/05/2024;2251.56;2238.06;2270.73;2238.06;3.41B;0.78%;3.41;3,410,000,000
17/05/2024;2234.17;2231.37;2240.19;2226.94;2.16B;0.21%;2.16;2,160,000,000
16/05/2024;2229.45;2219.59;2242;2219.59;1.75B;0.54%;1.75;1,750,000,000
15/05/2024;2217.38;2217.51;2223.8;2191.66;3.26B;0.06%;3.26;3,260,000,000
14/05/2024;2216.07;2236.09;2239.02;2211.5;3.02B;-0.97%;3.02;3,020,000,000
13/05/2024;2237.88;2224.87;2244.88;2222.26;2.00B;0.37%;2;2,000,000,000
08/05/2024;2229.74;2228.19;2236.09;2214.99;2.65B;0.11%;2.65;2,650,000,000
07/05/2024;2227.22;2222.8;2236.23;2222.65;3.78B;0.24%;3.78;3,780,000,000
06/05/2024;2221.85;2206.81;2225.65;2192.83;3.36B;1.04%;3.36;3,360,000,000
03/05/2024;2199.06;2206.42;2211.46;2189.95;2.61B;-0.20%;2.61;2,610,000,000
02/05/2024;2203.46;2211.78;2226.84;2189.5;2.26B;-1.14%;2.26;2,260,000,000
01/05/2024;2228.96;2204.38;2230.15;2204.38;;0.00%;;
30/04/2024;2228.96;2204.38;2230.15;2204.38;2.61B;1.77%;2.61;2,610,000,000
29/04/2024;2190.2;2145.09;2190.2;2129.11;1.73B;2.46%;1.73;1,730,000,000
26/04/2024;2137.65;2168.79;2173.62;2136.47;2.71B;-1.36%;2.71;2,710,000,000
25/04/2024;2167.15;2190.06;2194.48;2158.64;3.53B;-1.10%;3.53;3,530,000,000
24/04/2024;2191.28;2200.26;2218.66;2186.27;4.76B;-0.27%;4.76;4,760,000,000
23/04/2024;2197.13;2171.71;2217.33;2171.71;5.74B;1.26%;5.74;5,740,000,000
22/04/2024;2169.83;2186.45;2194.62;2166.67;1.70B;-0.69%;1.7;1,700,000,000
19/04/2024;2184.82;2190.61;2197.98;2165.4;2.44B;-0.03%;2.44;2,440,000,000
18/04/2024;2185.58;2196.58;2198.54;2173.57;1.77B;-0.54%;1.77;1,770,000,000
17/04/2024;2197.39;2201.3;2215.62;2190.93;2.32B;-0.39%;2.32;2,320,000,000
16/04/2024;2205.92;2164.95;2215.55;2153.65;1.71B;2.32%;1.71;1,710,000,000
05/04/2024;2155.81;2138.56;2158.89;2135.92;1.15B;0.86%;1.15;1,150,000,000
04/04/2024;2137.41;2141.07;2146.5;2119.27;1.08B;-0.15%;1.08;1,080,000,000
03/04/2024;2140.6;2137.96;2161.91;2135.04;1.60B;0.15%;1.6;1,600,000,000
02/04/2024;2137.49;2106.53;2137.49;2103.09;1.03B;1.59%;1.03;1,030,000,000
01/04/2024;2104.07;2123.37;2126.72;2093.63;1.64B;-0.87%;1.64;1,640,000,000
28/03/2024;2122.53;2141.52;2149.83;2116.72;1.15B;-0.71%;1.15;1,150,000,000
27/03/2024;2137.76;2140.25;2147.38;2130.32;1.14B;-0.12%;1.14;1,140,000,000
26/03/2024;2140.35;2131.97;2142.93;2124.86;1.15B;0.62%;1.15;1,150,000,000
25/03/2024;2127.13;2137.44;2145.16;2121.93;1.14B;-0.37%;1.14;1,140,000,000
22/03/2024;2134.95;2144.72;2148.75;2130.76;1.01B;-0.46%;1.01;1,010,000,000
21/03/2024;2144.77;2132.13;2155.28;2130.6;1.61B;0.72%;1.61;1,610,000,000
20/03/2024;2129.47;2131.18;2138.03;2124.73;1.64B;-0.03%;1.64;1,640,000,000
19/03/2024;2130.05;2117.15;2137.75;2117.13;1.67B;0.73%;1.67;1,670,000,000
18/03/2024;2114.66;2121.75;2131.24;2114.66;1.99B;-0.30%;1.99;1,990,000,000
15/03/2024;2121.01;2142.54;2153.2;2121.01;1.93B;-0.89%;1.93;1,930,000,000
14/03/2024;2140.1;2090.66;2140.1;2090.22;1.29B;2.54%;1.29;1,290,000,000
13/03/2024;2087.07;2138.95;2141.38;2087.07;1.17B;-2.40%;1.17;1,170,000,000
08/03/2024;2138.32;2146.93;2153.04;2132.06;1.02B;-0.42%;1.02;1,020,000,000
07/03/2024;2147.29;2128.63;2150.77;2125.31;1.97B;0.92%;1.97;1,970,000,000
06/03/2024;2127.77;2130.74;2137.72;2114.23;1.55B;-0.11%;1.55;1,550,000,000
05/03/2024;2130.21;2118.93;2130.21;2112.05;1.76B;0.72%;1.76;1,760,000,000
04/03/2024;2115.02;2116.34;2129.69;2110.99;1.67B;0.24%;1.67;1,670,000,000
01/03/2024;2109.97;2111.05;2120.7;2106.5;1.53B;0.14%;1.53;1,530,000,000
29/02/2024;2106.92;2109.78;2114.8;2101.27;4.49B;-0.03%;4.49;4,490,000,000
28/02/2024;2107.5;2108.48;2112.2;2097.2;4.20B;0.21%;4.2;4,200,000,000
27/02/2024;2103.02;2114.36;2118.2;2089.37;2.81B;-0.20%;2.81;2,810,000,000
26/02/2024;2107.16;2102.96;2111.6;2085.45;1.90B;0.19%;1.9;1,900,000,000
23/02/2024;2103.24;2109.24;2114.21;2096.01;1.78B;-0.18%;1.78;1,780,000,000
22/02/2024;2107.08;2089.2;2113.45;2085.05;2.26B;0.92%;2.26;2,260,000,000
21/02/2024;2087.89;2084.62;2092.01;2075.62;1.89B;0.30%;1.89;1,890,000,000
20/02/2024;2081.69;2103.38;2110.96;2075.72;1.77B;-1.13%;1.77;1,770,000,000
19/02/2024;2105.58;2098.2;2111.32;2094.59;3.64B;0.43%;3.64;3,640,000,000
16/02/2024;2096.65;2091.54;2097.8;2083.52;2.97B;0.37%;2.97;2,970,000,000
15/02/2024;2088.85;2094.78;2111.19;2083.63;2.60B;0.11%;2.6;2,600,000,000
13/02/2024;2086.64;2086.56;2092.06;2075.11;2.25B;0.04%;2.25;2,250,000,000
12/02/2024;2085.75;2079.51;2089.98;2071.79;2.29B;0.42%;2.29;2,290,000,000
07/02/2024;2076.97;2083.79;2090.05;2071.54;2.20B;-0.30%;2.2;2,200,000,000
06/02/2024;2083.2;2077.14;2088.9;2074.48;1.29B;0.54%;1.29;1,290,000,000
05/02/2024;2071.92;2078.65;2094.85;2071.92;1.56B;-0.24%;1.56;1,560,000,000
02/02/2024;2076.88;2085.25;2090.53;2067.83;1.45B;-0.39%;1.45;1,450,000,000
01/02/2024;2084.99;2105.67;2107.95;2081.87;1.88B;-1.01%;1.88;1,880,000,000
31/01/2024;2106.35;2103.6;2125.25;2096.64;2.79B;0.40%;2.79;2,790,000,000
30/01/2024;2097.94;2103.65;2113.18;2091.63;1.83B;-0.35%;1.83;1,830,000,000
29/01/2024;2105.24;2120.18;2130.35;2101.87;2.00B;-0.51%;2;2,000,000,000
26/01/2024;2115.97;2142.57;2145.72;2114.97;3.32B;-0.97%;3.32;3,320,000,000
25/01/2024;2136.79;2115.48;2154.47;2113.93;2.25B;1.04%;2.25;2,250,000,000
24/01/2024;2114.88;2130.78;2142.57;2105.46;1.78B;-0.61%;1.78;1,780,000,000
23/01/2024;2127.88;2134.35;2144.86;2116.08;1.91B;-0.22%;1.91;1,910,000,000
22/01/2024;2132.52;2162.85;2164.41;2122.93;1.58B;-1.46%;1.58;1,580,000,000
19/01/2024;2164.07;2181.79;2185.98;2139.49;2.67B;-0.76%;2.67;2,670,000,000
18/01/2024;2180.61;2178.83;2180.79;2155.62;2.19B;0.06%;2.19;2,190,000,000
17/01/2024;2179.35;2195.28;2198.59;2166.23;2.18B;-0.71%;2.18;2,180,000,000
16/01/2024;2194.91;2201.26;2203.22;2173.04;2.14B;-0.24%;2.14;2,140,000,000
15/01/2024;2200.27;2179.94;2204.02;2179.34;2.30B;1.05%;2.3;2,300,000,000
12/01/2024;2177.36;2163.85;2183.09;2160.38;2.34B;0.78%;2.34;2,340,000,000
11/01/2024;2160.56;2168.44;2172.2;2159.54;2.21B;-0.36%;2.21;2,210,000,000
10/01/2024;2168.31;2163.72;2179.19;2163.59;2.28B;0.53%;2.28;2,280,000,000
09/01/2024;2156.9;2169.87;2176.22;2150.04;2.80B;-0.62%;2.8;2,800,000,000
08/01/2024;2170.42;2183.47;2191.93;2166.19;2.24B;-0.47%;2.24;2,240,000,000
05/01/2024;2180.74;2174.06;2183.76;2171.96;2.10B;0.43%;2.1;2,100,000,000
04/01/2024;2171.31;2139.51;2173.9;2137.46;2.43B;1.71%;2.43;2,430,000,000
03/01/2024;2134.8;2138.05;2146.93;2122.19;3.78B;-0.38%;3.78;3,780,000,000
02/01/2024;2142.96;2101.79;2142.96;2100.54;2.69B;2.00%;2.69;2,690,000,000
29/12/2023;2100.86;2100.09;2102.58;2085.94;1.74B;-0.48%;1.74;1,740,000,000
28/12/2023;2110.94;2105.19;2121.76;2104.92;1.86B;0.32%;1.86;1,860,000,000
27/12/2023;2104.11;2100.56;2113.06;2100.2;2.69B;0.32%;2.69;2,690,000,000
26/12/2023;2097.44;2103.04;2108.01;2094.99;;0.00%;;
22/12/2023;2097.44;2103.04;2108.01;2094.99;1.53B;-0.15%;1.53;1,530,000,000
21/12/2023;2100.64;2109.37;2111.1;2092.38;2.11B;-0.45%;2.11;2,110,000,000
20/12/2023;2110.19;2105.55;2120.26;2105.16;2.31B;0.38%;2.31;2,310,000,000
19/12/2023;2102.13;2087.81;2104.07;2086.53;2.26B;1.06%;2.26;2,260,000,000
18/12/2023;2080.15;2092.63;2113.1;2067.13;2.75B;-0.46%;2.75;2,750,000,000
15/12/2023;2089.85;2061.17;2096.42;2060.3;4.93B;1.59%;4.93;4,930,000,000
14/12/2023;2057.11;2026.82;2059.73;2013.8;2.87B;1.64%;2.87;2,870,000,000
13/12/2023;2023.9;2037.56;2041.47;2017.97;2.00B;-0.90%;2;2,000,000,000
12/12/2023;2042.32;2030.24;2049.53;2003.46;2.49B;0.65%;2.49;2,490,000,000
11/12/2023;2029.2;2042.48;2053.92;2011.19;3.57B;-0.49%;3.57;3,570,000,000
08/12/2023;2039.26;2004.33;2045.04;2004.33;2.24B;1.79%;2.24;2,240,000,000
07/12/2023;2003.46;2018.4;2028.39;1991.76;2.40B;-0.74%;2.4;2,400,000,000
06/12/2023;2018.4;2020.99;2031.31;2014.02;2.68B;-0.13%;2.68;2,680,000,000
05/12/2023;2020.99;2022.32;2036.69;2002.79;2.48B;-0.04%;2.48;2,480,000,000
04/12/2023;2021.89;2009.54;2029.79;2007.79;2.93B;0.66%;2.93;2,930,000,000
01/12/2023;2008.67;2019.97;2039.74;2003.75;2.07B;-0.52%;2.07;2,070,000,000
30/11/2023;2019.1;2014.54;2027.93;2009.38;4.23B;0.23%;4.23;4,230,000,000
29/11/2023;2014.54;2004.67;2022.17;2004.67;2.00B;0.51%;2;2,000,000,000
28/11/2023;2004.23;1983.02;2006.91;1983.02;2.33B;1.09%;2.33;2,330,000,000
27/11/2023;1982.59;1970.52;1988.74;1967.98;1.81B;0.61%;1.81;1,810,000,000
24/11/2023;1970.52;1971.49;1977.98;1963.19;1.75B;-0.03%;1.75;1,750,000,000
23/11/2023;1971.05;1967.97;1974.71;1960.4;1.68B;0.16%;1.68;1,680,000,000
22/11/2023;1967.97;1980.01;1986.06;1953.69;1.98B;-0.59%;1.98;1,980,000,000
21/11/2023;1979.58;1982.3;1986.65;1965.07;1.39B;-0.14%;1.39;1,390,000,000
20/11/2023;1982.3;1973.51;1990.71;1972.89;1.46B;0.45%;1.46;1,460,000,000
17/11/2023;1973.51;1976.38;1979.57;1965.8;1.55B;-0.15%;1.55;1,550,000,000
16/11/2023;1976.38;1984.27;1986.73;1955.58;1.80B;-0.40%;1.8;1,800,000,000
15/11/2023;1984.27;1981.07;2004.17;1981.07;2.35B;0.18%;2.35;2,350,000,000
14/11/2023;1980.64;1968.67;1986.73;1968.67;2.01B;0.61%;2.01;2,010,000,000
13/11/2023;1968.67;1958.12;1971.66;1958.12;2.09B;0.54%;2.09;2,090,000,000
10/11/2023;1958.12;1954.76;1973.12;1954.37;2.69B;0.17%;2.69;2,690,000,000
09/11/2023;1954.76;1948.57;1974.19;1948.57;2.39B;0.36%;2.39;2,390,000,000
08/11/2023;1947.7;1976.27;1981.19;1939.73;3.03B;-1.45%;3.03;3,030,000,000
07/11/2023;1976.27;2003.35;2003.35;1968;6.64B;-1.35%;6.64;6,640,000,000
06/11/2023;2003.35;1976.89;2007.66;1974.47;1.77B;1.36%;1.77;1,770,000,000
03/11/2023;1976.45;1946.68;1988.07;1946.68;1.92B;1.55%;1.92;1,920,000,000
02/11/2023;1946.25;1930.33;1964.04;1930.33;2.11B;0.82%;2.11;2,110,000,000
01/11/2023;1930.33;2007.11;2007.7;1930.33;4.30B;-3.87%;4.3;4,300,000,000
31/10/2023;2007.98;2003.6;2009.47;1975.11;2.47B;0.04%;2.47;2,470,000,000
30/10/2023;2007.09;2042.96;2053.02;2007.09;2.39B;-1.76%;2.39;2,390,000,000
27/10/2023;2042.96;2014.2;2048.38;2014.2;1.91B;1.43%;1.91;1,910,000,000
26/10/2023;2014.2;2038.85;2045.79;2003.45;2.00B;-1.21%;2;2,000,000,000
25/10/2023;2038.85;2032.27;2054.77;2027.83;1.51B;0.32%;1.51;1,510,000,000
24/10/2023;2032.27;2021.43;2043.32;2014.19;1.34B;0.54%;1.34;1,340,000,000
23/10/2023;2021.43;2076;2076.75;2019.53;1.99B;-2.63%;1.99;1,990,000,000
20/10/2023;2076;2075.04;2080.57;2048.3;2.25B;0.07%;2.25;2,250,000,000
19/10/2023;2074.61;2096.78;2100.53;2072.45;2.93B;-1.04%;2.93;2,930,000,000
18/10/2023;2096.35;2089.66;2104.72;2078.49;2.88B;0.32%;2.88;2,880,000,000
17/10/2023;2089.66;2072.93;2094.83;2064.1;1.82B;0.81%;1.82;1,820,000,000
16/10/2023;2072.93;2067.65;2091.64;2067.65;2.06B;0.28%;2.06;2,060,000,000
13/10/2023;2067.21;2057.36;2071.47;2055.55;2.65B;0.54%;2.65;2,650,000,000
12/10/2023;2056.05;2074.71;2076.17;2046.19;2.70B;-0.90%;2.7;2,700,000,000
11/10/2023;2074.71;2085.92;2095.4;2074.1;2.26B;-0.48%;2.26;2,260,000,000
10/10/2023;2084.61;2067.29;2091.61;2067.29;2.78B;0.90%;2.78;2,780,000,000
09/10/2023;2065.98;2009.55;2074.16;2009.55;2.46B;2.88%;2.46;2,460,000,000
06/10/2023;2008.24;1994.17;2012.46;1990.55;2.39B;0.71%;2.39;2,390,000,000
05/10/2023;1994.17;2014.57;2024.5;1990.69;2.35B;-1.03%;2.35;2,350,000,000
04/10/2023;2015.01;2067.74;2067.74;2011.21;3.02B;-2.61%;3.02;3,020,000,000
03/10/2023;2069.04;2109.38;2109.38;2069.04;2.54B;-1.91%;2.54;2,540,000,000
02/10/2023;2109.38;2132.1;2132.1;2097.94;2.38B;-1.05%;2.38;2,380,000,000
29/09/2023;2131.67;2142.35;2162.12;2131.67;2.96B;-0.48%;2.96;2,960,000,000
27/09/2023;2141.94;2109.62;2145.66;2109.62;2.18B;1.53%;2.18;2,180,000,000
26/09/2023;2109.62;2170.94;2179.66;2106.34;3.85B;-2.79%;3.85;3,850,000,000
25/09/2023;2170.1;2160.63;2180.9;2160.63;3.25B;0.46%;3.25;3,250,000,000
22/09/2023;2160.21;2145.81;2168.12;2136.93;1.90B;0.63%;1.9;1,900,000,000
21/09/2023;2146.64;2169.24;2169.81;2141.68;1.74B;-1.04%;1.74;1,740,000,000
20/09/2023;2169.24;2170.03;2184.25;2168.62;2.28B;-0.04%;2.28;2,280,000,000
19/09/2023;2170.03;2155.93;2173.55;2142.31;2.18B;0.67%;2.18;2,180,000,000
18/09/2023;2155.51;2153.14;2171.83;2151.78;2.51B;0.11%;2.51;2,510,000,000
15/09/2023;2153.14;2148.04;2167.29;2142.78;9.41B;0.24%;9.41;9,410,000,000
14/09/2023;2148.04;2111.26;2152.4;2111.26;2.49B;1.80%;2.49;2,490,000,000
13/09/2023;2110.01;2092.15;2113.21;2092.15;3.76B;0.89%;3.76;3,760,000,000
12/09/2023;2091.32;2100.81;2110.32;2083.16;2.94B;-0.43%;2.94;2,940,000,000
11/09/2023;2100.39;2113.39;2122.01;2093.32;2.13B;-0.60%;2.13;2,130,000,000
08/09/2023;2112.97;2113.56;2127.62;2106.21;1.92B;-0.05%;1.92;1,920,000,000
07/09/2023;2113.97;2134.59;2140.95;2112.17;2.76B;-1.00%;2.76;2,760,000,000
06/09/2023;2135.43;2086.01;2139.35;2086.01;3.52B;2.41%;3.52;3,520,000,000
