Tahun;Bulan;Tanggal;LI_00;LI_12;KI_00;KI_12;CCL_00;CCL_12;CAPE_00;CAPE_12
2020;Agustus;6;1.0;;30.3;;1287;;5;
2020;Agustus;7;2.0;;27.9;;1153;;;
2020;Agustus;8;1.0;;9.8;;1305;;7;
2020;Agustus;9;-4.0;;-3.3;;1098;;956;
2020;Agustus;10;-1.0;;25.6;;1180;;340;
2020;Agustus;11;-3.0;;37.3;;860;;556;
2020;Agustus;12;-3.0;;31.7;;1727;;880;
2020;Agustus;13;-5.0;;30.9;;937;;948;
2020;Agustus;14;-1.0;;28.4;;1270;;722;
2020;Agustus;15;-2.0;;30.9;;1241;;1152;
2020;Agustus;16;-5.0;;6.3;;845;;1173;
2020;Agustus;17;2.0;;27.7;;1939;;142;
2020;Agustus;18;-2.0;;12.1;;2256;;159;
2020;Agustus;19;-2.0;;5.1;;1687;;200;
2020;Agustus;20;-1.0;;34.7;;1422;;391;
2020;Agustus;21;-2.0;;28.1;;228;;1064;
2020;Agustus;22;-1.0;;25.9;;2456;;165;
2020;Agustus;23;5.0;;27.7;;2696;;;
2020;Agustus;24;-1.0;;-22.7;;1499;;122;
2020;Agustus;25;2.0;;14.5;;2795;;21;
2020;Agustus;26;-1.0;;4.9;;2462;;6;
2020;Agustus;27;6.0;;0;;3143;;;
2020;Agustus;28;1.0;;28.6;;1968;;23;
2020;Agustus;29;-2.0;;28.9;;1774;;122;
2020;Agustus;30;0.0;;17.3;;2448;;2;
2020;Agustus;31;1.0;;17.4;;2489;;;
2021;Juni;1;-2.0;;24.9;;773;;700;
2021;Juni;2;-3.0;;25.9;;613;;873;
2021;Juni;3;-3.0;;17.9;;791;;1189;
2021;Juni;4;-7.0;;21.1;;923;;5036;
2021;Juni;5;-4.0;;20.1;;773;;1579;
2021;Juni;6;-3.0;;21.1;;1193;;1629;
2021;Juni;7;-4.0;;27.5;;1210;;1754;
2021;Juni;8;-1.0;;28.3;;1704;;206;
2021;Juni;9;-1.0;;30.3;;1180;;804;
2021;Juni;10;-3.0;;36.7;;1134;;1961;
2021;Juni;11;-2.0;;38.7;;980;;588;
2021;Juni;12;-5.0;;26.3;;1037;;1379;
2021;Juni;13;-5.0;;17.7;;787;;1785;
2021;Juni;14;-3.0;;29.7;;1257;;1349;
2021;Juni;15;-5.0;;39.3;;732;;1885;
2021;Juni;16;-4.0;;33.3;;998;;1278;
2021;Juni;17;-3.0;;36.7;;1346;;1190;
2021;Juni;18;-3.0;;36.5;;1197;;935;
2021;Juni;19;-4.0;;37.5;;646;;1440;
2021;Juni;20;-3.0;;330.0;;1461;;732;
2021;Juni;21;-1.0;;36.9;;1217;;206;
2021;Juni;22;-2.0;;32.4;;1341;;890;
2021;Juni;23;-2.0;;33.6;;1088;;1168;
2021;Juni;24;5.0;;38.1;;603;;;
2021;Juni;25;-5.0;;37.8;;954;;1599;
2021;Juni;26;-6.0;;35.4;;924;;3313;
2021;Juni;27;-5.0;;31.8;;963;;1513;
2021;Juni;28;;;;;668;;560;
2021;Juni;29;-4.0;;31.5;;1478;;923;
2021;Juni;30;-5.0;;30.5;;901;;1862;
2021;Juli;1;-3.0;;28.2;;1743;;801;
2021;Juli;2;-4.0;;13.4;;1067;;526;
2021;Juli;3;0.0;;28.2;;1739;;425;
2021;Juli;4;0.0;;17.5;;1614;;71;
2021;Juli;5;-1.0;;18.5;;114;;272;
2021;Juli;6;1.0;;8.3;;4518;;31;
2021;Juli;7;6.0;;8.9;;2748;;;
2021;Juli;8;-1.0;;32.8;;2376;;235;
2021;Juli;9;-3.0;;38.6;;701;;1138;
2021;Juli;10;-4.0;;33.8;;1132;;1581;
2021;Juli;11;-2.0;;23.6;;1261;;1004;
2021;Juli;12;-2.0;;23.4;;2356;;141;
2021;Juli;13;2.0;;14.5;;2241;;1;
2021;Juli;14;-1.0;;13.3;;3151;;36;
2021;Juli;15;4.0;;2.6;;2007;;;
2021;Juli;16;4.0;;2.6;;2943;;;
2021;Juli;17;2.0;;31.2;;2081;;;
2021;Juli;18;-2.0;;32.1;;1478;;287;
2021;Juli;19;-2.0;;29.6;;1683;;267;
2021;Juli;20;-1.0;;-5.4;;1782;;292;
2021;Juli;21;-1.0;;27.7;;1807;;208;
2021;Juli;22;-3.0;;8.6;;2138;;1033;
2021;Juli;23;-3.0;;241.0;;1771;;782;
2021;Juli;24;0.0;;7.5;;2417;;102;
2021;Juli;25;3.0;;-9.2;;2613;;;
2021;Juli;26;3.0;;-3.4;;2576;;;
2021;Juli;27;4.0;;-6.5;;3117;;;
2021;Juli;28;3.0;;-8.0;;2859;;3;
2021;Juli;29;;;;;;;;
2021;Juli;30;1.0;;20.5;;1443;;287;
2021;Juli;31;-1.0;;24.6;;2284;;476;
2021;Agustus;1;1.0;;29.5;;1462;;74;
2021;Agustus;2;2.0;;24.2;;1827;;-;
2021;Agustus;3;-1.0;;33.1;;1384;;359;
2021;Agustus;4;-1.0;;24.6;;2284;;476;
2021;Agustus;5;-3.0;;23.5;;1180;;684;
2021;Agustus;6;-3.0;;23.3;;2392;;752;
2021;Agustus;7;-3.0;;21.1;;1109;;380;
2021;Agustus;8;-3.0;;28.4;;1287;;1574;
2021;Agustus;9;-4.0;;33.7;;644;;2222;
2021;Agustus;10;-1.0;;31.2;;816;;461;
2021;Agustus;11;4.0;;-17.7;;2222;;-;
2021;Agustus;12;2.0;;28.5;;2266;;-;
2021;Agustus;13;-1.0;;30.2;;1958;;206;
2021;Agustus;14;-2.0;;27.2;;1514;;695;
2021;Agustus;15;-3.0;;25.9;;1750;;319;
2021;Agustus;16;-1.0;;22.5;;1251;;305;
2021;Agustus;17;3.0;;1.7;;1732;;38;
2021;Agustus;18;;;;;;;;
2021;Agustus;19;-3.0;;31.5;;1420;;545;
2021;Agustus;20;-2.0;;25.7;;1989;;357;
2021;Agustus;21;-3.0;;27.7;;1465;;283;
2021;Agustus;22;-2.0;;12.3;;1697;;246;
2021;Agustus;23;-1.0;;22.7;;1522;;85;
2021;Agustus;24;1.0;;10.8;;2363;;49;
2021;Agustus;25;0.0;;9.6;;2847;;27;
2021;Agustus;26;1.0;;8.3;;2483;;;
2021;Agustus;27;4.0;;11.2;;3003;;;
2021;Agustus;28;-2.0;;18.9;;1824;;224;
2021;Agustus;29;0.0;;13.9;;1776;;81;
2021;Agustus;30;-1.0;;31.6;;2021;;248;
2021;Agustus;31;1.0;;17.0;;2205;;46;
2022;Juni;1;-5.0;-5.0;40.5;33.2;969;1585;2225;2406
2022;Juni;2;-4.0;-2.0;33.7;31.5;1560;1283;1250;496
2022;Juni;3;-3.0;-5.0;30.2;33.5;1686;1276;1407;2251
2022;Juni;4;-3.0;-5.0;33.1;31.8;1294;1394;751;1906
2022;Juni;5;-4.0;-6.0;37.6;35.8;1299;855;1338;3133
2022;Juni;6;-4.0;-8.0;36.1;34.8;1362;786;1409;4216
2022;Juni;7;-3.0;-3.0;32.3;30.8;1437;1597;1019;1988
2022;Juni;8;-4.0;-6.0;33.5;27.4;698;1628;1708;3747
2022;Juni;9;-2.0;-4.0;24.9;34.5;1925;1478;373;2202
2022;Juni;10;-3.0;-6.0;43.2;34.4;1152;1180;1539;3750
2022;Juni;11;-4.0;-5.0;32.5;34.5;1176;778;1805;2656
2022;Juni;12;-2.0;-6.0;33.9;31.8;1233;978;1676;3482
2022;Juni;13;-2.0;-6.0;33.3;34.8;2279;973;470;2890
2022;Juni;14;3.0;-5.0;35.4;32.6;1032;1151;734;2577
2022;Juni;15;-3.0;-6.0;37.0;31.7;1130;1322;1594;3021
2022;Juni;16;5.0;-7.0;36.6;32.5;1007;1021;;3551
2022;Juni;17;-3.0;-4.0;32.4;37.1;121;1300;;1323
2022;Juni;18;-3.0;-5.0;27.0;18.5;2051;1579;621;2746
2022;Juni;19;-4.0;-6.0;30.1;27.9;1289;1127;1439;3147
2022;Juni;20;-4.0;-5.0;30.2;23.7;1533;1349;1224;2702
2022;Juni;21;-3.0;-1.0;26.4;26.0;1560;2050;879;462
2022;Juni;22;-2.0;1.0;8.8;20.6;1482;1826;163;
2022;Juni;23;-3.0;-4.0;34.8;34.9;1551;953;333;2240
2022;Juni;24;-3.0;-4.0;31.1;30.7;1743;1523;968;2912
2022;Juni;25;-1.0;-5.0;32.0;32.9;1483;1383;230;2411
2022;Juni;26;-2.0;-7.0;37.0;39.7;1280;1191;515;3247
2022;Juni;27;-2.0;-3.0;32.5;33.2;1801;1515;600;2086
2022;Juni;28;2.0;0.0;8.7;18.0;1564;1873;20;612
2022;Juni;29;-3.0;;32.2;;1467;;14;
2022;Juni;30;2.0;-5.0;30.8;32.3;1956;1522;2;2681
2022;Juli;1;0.0;-3.0;30.7;30.6;1156;1652;51;1079
2022;Juli;2;-8.0;-8.0;34.2;34.2;1693;1693;4108;4108
2022;Juli;3;-7.0;-6.0;43.0;37.4;766;849;2829;3118
2022;Juli;4;-6.0;-6.0;38.3;33.3;1048;1088;3280;2341
2022;Juli;5;-6.0;-2.0;37.2;37.5;886;932;1968;565
2022;Juli;6;-2.0;-4.0;35.4;32.8;480;1169;587;3303
2022;Juli;7;1.0;-1.0;16.4;34.4;1066;1242;192;144
2022;Juli;8;2.0;2.0;-3.2;0.5;1816;1866;24;25
2022;Juli;9;4.0;-11.0;1.6;10.8;1997;1762;;76
2022;Juli;10;2.0;-4.0;23.4;28.9;1945;1473;;2017
2022;Juli;11;-1.0;-4.0;33.6;33.2;1587;1688;170;1935
2022;Juli;12;-4.0;-3.0;32.2;35.3;1426;810;820;1114
2022;Juli;13;-2.0;-3.0;30.9;33.8;1122;1262;543;2020
2022;Juli;14;-5.0;-4.0;33.5;31.3;982;1221;1509;1903
2022;Juli;15;-2.0;-4.0;31.2;28.7;1281;954;1145;2728
2022;Juli;16;-4.0;-4.0;18.0;32.8;1056;1715;1806;2189
2022;Juli;17;-2.0;0.0;30.0;26.8;2124;1400;269;66
2022;Juli;18;-3.0;-2.0;28.5;24.7;1120;1281;1156;1408
2022;Juli;19;-2.0;-2.0;19.6;5.1;1430;1595;431;1305
2022;Juli;20;0.0;-2.0;13.2;14.2;2542;1456;97;1217
2022;Juli;21;0.0;-3.0;31.9;27.8;2092;1796;34;1651
2022;Juli;22;-1.0;-3.0;29.9;32.3;1744;1433;107;834
2022;Juli;23;-1.0;-4.0;33.2;31.2;1330;1995;31;2553
2022;Juli;24;2.0;2.0;11.9;2.0;2256;3271;;
2022;Juli;25;6.0;7.0;-3.2;12.5;3872;3167;;
2022;Juli;26;6.0;5.0;-3.6;24.1;3362;3492;;
2022;Juli;27;2.0;-1.0;29.4;28.6;2120;2156;59;811
2022;Juli;28;1.0;-1.0;24.7;19.8;1792;1565;41;1429
2022;Juli;29;-2.0;-3.0;11.5;10.8;2145;2414;162;639
2022;Juli;30;-1.0;-2.0;7.4;17.1;1259;3042;18;203
2022;Juli;31;-2.0;0.0;8.1;0.0;1405;0;107;0
2022;Agustus;1;0;-3;25.6;26.7;2325;1500;9;2297
2022;Agustus;2;-3;-15.1;32.7;32.6;1123;1261;371;2656
2022;Agustus;3;-2;-7;35.1;0.7;1143;1581;350;3073
2022;Agustus;4;-1;-2;27.3;29.8;1439;3028;82;144
2022;Agustus;5;2;-3;-2.3;3.3;1876;3140;0;990
2022;Agustus;6;1;-3;-58.9;14;10572;1449;0;868
2022;Agustus;7;2;;32.9;;1117;;2;
2022;Agustus;8;;-4;27.4;33.1;1503;1777;51;1879
2022;Agustus;9;-3;-4;26.9;34.2;1977;1684;1491;795
2022;Agustus;10;-2;-3;31.9;26.4;1724;1642;303;1038
2022;Agustus;11;6;-1;27.9;18;1687;3177;;324
2022;Agustus;12;-4;-5;33.6;36.4;772;748;1296;2563
2022;Agustus;13;-4;-1;31.7;38.5;1162;1210;1770;463
2022;Agustus;14;-3;-3;34;36.5;1033;1154;956;934
2022;Agustus;15;-4;-5;34.5;34.9;910;904;2074;1873
2022;Agustus;16;-3;-4;21.6;20.1;931;1341;1126;2961
2022;Agustus;17;-1;;0.6;8;1333;1812;728;334
2022;Agustus;18;;-3;16.9;22.1;1502;1832;166;1609
2022;Agustus;19;-1;-2;31.6;27.9;1610;1221;341;692
2022;Agustus;20;1;-1;23.8;26.1;2236;1540;51;838
2022;Agustus;21;-1;-2;2.3;20;1801;1626;70;1034
2022;Agustus;22;;-4;6.1;29.4;2020;1461;21251;1479
2022;Agustus;23;-1;-2;26.2;9.2;1334;1355;238;1984
2022;Agustus;24;-1;0;3.9;5.7;1662;3715;12;1
2022;Agustus;25;0;-1;4.7;31.4;2706;2158;29;102
2022;Agustus;26;0;-2;26.9;31.8;1737;1439;28;65
2022;Agustus;27;-4;;33.9;;1520;;1694;
2022;Agustus;28;1;-2;30;-9.3;1811;2125;;1311
2022;Agustus;29;-12.3;-1;0.4;26.7;2035;1566;41;1315
2022;Agustus;30;-1;-5;25.2;30.5;1881;1191;121;3170
2022;Agustus;31;-2;-3;27.7;31.5;1612;1702;870;1532
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
