Tahun;Bulan;Tanggal;LI_00;LI_12;KI_00;KI_12;CCL_00;CCL_12;CAPE_00;CAPE_12
2020;Januari;23;-3.0;-2;31.8;37.7;1338;1066;1030;2360
2020;Januari;24;-3.0;-4;29.9;12.3;1583;1171;1111;6736
2020;Januari;25;-2.0;-2;30.5;40.3;1378;981;912;624
2020;Januari;26;-3.0;-4;35.0;32.2;1236;1002;1110;1631
2020;Januari;27;-4.0;-5;36.4;38.9;1272;1245;1258;1134
2020;Januari;28;-3.0;-4;28.5;28.8;1441;1110;1298;1058
2020;Januari;29;-3.0;-2;32.1;;1275;;1088;
2020;Januari;30;-3.0;-4;27.4;35.7;1440;834;976;893
2020;Januari;31;-5.0;0;34.2;34.1;1243;1541;1559;2364
2020;Februari;1;0.0;-4.0;35.4;38.5;676;720;178;1457
2020;Februari;2;-1.0;-5.0;33.5;35.5;1465;814;285;2128
2020;Februari;3;-2.0;-1.0;37.9;40.2;1253;1462;619;146
2020;Februari;4;-1.0;-4.0;26.1;35;1188;1026;454;2693
2020;Februari;5;-3.0;-4.0;17.7;38.9;2265;1377;1269;1629
2020;Februari;6;-2.0;-2.0;34.3;27;1195;1051;476;264
2020;Februari;7;-3.0;-1.0;35.2;37.9;1383;1333;1173;91
2020;Februari;8;-2.0;-5.0;37;35.8;1630;1356;395;2076
2020;Februari;9;-4.0;-3.0;28.4;34.7;2352;1530;1163;1028
2020;Februari;10;-2.0;-3.0;33.7;38.4;1199;1064;415;1937
2020;Februari;11;-4.0;-6.0;39.8;36.2;833;975;1613;3098
2020;Februari;12;-4.0;-4.0;36.4;34.8;664;914;2373;1537
2020;Februari;13;-3.0;-3.0;36.2;40.2;806;1196;1098;692
2020;Februari;14;-5.0;-3.0;39.5;40.2;1171;1196;1946;692
2020;Februari;15;-2.0;-4.0;32.9;34.7;910;925;758;1459
2020;Februari;16;-2.0;-3.0;31.7;37.8;1350;1052;881;825
2020;Februari;17;-2.0;-2.0;36.9;37.3;1414;538;638;815
2020;Februari;18;0.0;-1.0;32.5;36.4;1202;1258;88;541
2020;Februari;19;-1.0;-2.0;35.4;37.6;1094;1035;319;528
2020;Februari;20;-2.0;-2.0;38.6;35.3;1049;826;432;596
2020;Februari;21;-1.0;-2.0;36.7;40.1;1248;1223;49;360
2020;Februari;22;-3.0;-2.0;36.5;39.4;1352;1202;1129;422
2020;Februari;23;-2.0;-3.0;34.4;38.3;1036;827;887;2513
2020;Februari;24;-2.0;-5.0;34.7;39;1104;869;1251;2260
2020;Februari;25;-1.0;0.0;35.6;0;1388;1189;537;178
2020;Februari;26;-2.0;-5.0;36.5;40.5;1489;1592;1015;1652
2020;Februari;27;-2.0;-5.0;35.3;39.5;1102;872;1236;2481
2020;Februari;28;-1.0;-3.0;34.9;41.3;1349;1357;120;1027
2020;Februari;29;-3.0;-5.0;35.7;42.1;934;930;1474;1875
2020;Desember;1;-3;-5;33.2;36.5;1304;1631;1598;2478
2020;Desember;2;5;-6;33.3;36.8;1010;1028;0;2858
2020;Desember;3;-5;-3;38;37.7;1297;1695;1754;755
2020;Desember;4;-3;-3;36.1;38.9;1459;1319;1442;910
2020;Desember;5;-3;-1;35.9;37.6;1745;942;1381;248
2020;Desember;6;-3;-2;31.2;35;1708;845;970;672
2020;Desember;7;-2;-1;34.7;31.8;1398;1729;286;358
2020;Desember;8;-4;-5;30.4;28.5;1200;1613;1286;2675
2020;Desember;9;-3;-1;36.9;35.3;785;1567;1658;127
2020;Desember;10;-2;-2;33.4;33.8;939;1453;678;803
2020;Desember;11;-2;-3;34.1;36;1196;1087;688;955
2020;Desember;12;-4;0;37.2;37;1152;1188;1335;49
2020;Desember;13;0;-2;32.5;36.6;2250;1188;160;660
2020;Desember;14;-2;-2;35.1;36.8;1898;1314;544;645
2020;Desember;15;-3;-3;35.7;35.3;1567;1368;1512;1377
2020;Desember;16;-4;-4;36.9;37.5;1416;1000;2043;2196
2020;Desember;17;-1;-3;34.9;38.2;1252;1155;618;1141
2020;Desember;18;-1;-3;27.4;33.2;2875;1363;450;1109
2020;Desember;19;-3;-2;37.5;36.3;1734;1378;656;1049
2020;Desember;20;-2;-4;33.3;25.1;2380;1482;396;1582
2020;Desember;21;0;-4;22.5;34.2;3081;1414;30;2103
2020;Desember;22;-1;-4;32;32.8;1791;1162;291;2581
2020;Desember;23;-3;-3;30.8;26.9;1791;1579;821;1835
2020;Desember;24;0;0;23.7;0;1712;0;172;0
2020;Desember;25;-1;-4;33.2;30.9;1109;964;352;2031
2020;Desember;26;-2;-4;36;36.1;1087;1126;1415;2250
2020;Desember;27;-5;-3;37.8;38.4;1239;857;2173;2240
2020;Desember;28;-2;0;36.5;37.1;1468;665;482;584
2020;Desember;29;-4;-5;35.2;38.3;1245;708;1667;2711
2020;Desember;30;-2;-2;36.3;26.5;1371;1660;802;516
2020;Desember;31;-2;-2;26.6;37.7;1684;967;872;1009
2021;Januari;1;-2.0;-3.0;34.4;36.0;1440;936;306;1441
2021;Januari;2;-2.0;-3.0;31.9;36.0;1414;1135;642;1289
2021;Januari;3;-2.0;-1.0;34.1;33.3;1380;1093;1407;1523
2021;Januari;4;-2.0;-5.0;31.2;34.0;1064;1423;364;3593
2021;Januari;5;-3.0;-6.0;34.7;35.7;1127;1199;930;2767
2021;Januari;6;-4.0;-4.0;8.4;40.3;936;1472;979;1221
2021;Januari;7;-3.0;-2.0;31.5;34.5;1504;1318;1576;663
2021;Januari;8;-3.0;-6.0;24.1;35.3;2071;1231;717;3546
2021;Januari;9;-3.0;-2.6;33.0;34.2;1372;1851;1618;785
2021;Januari;10;-1.0;6.0;31.6;35.2;1194;1113;646;3179
2021;Januari;11;-5.0;-4.0;35.7;39.6;921;160;2273;1555
2021;Januari;12;-2.0;-3.0;33.8;37.5;1036;1496;696;712
2021;Januari;13;-2.0;-3.0;35.7;38.0;1273;1786;1032;650
2021;Januari;14;-1.0;-4.0;34.3;34.6;1556;1538;795;2699
2021;Januari;15;-4.0;-3.0;34.3;34.3;1429;2804;1120;906
2021;Januari;16;-2.0;-3.0;33.3;37.0;1115;684;1051;1398
2021;Januari;17;-3.0;-3.0;34.2;34.2;1272;1272;1155;1155
2021;Januari;18;-2.0;-2.0;37.8;36.8;838;870;1187;627
2021;Januari;19;-2.0;-2.0;35.7;34.7;1102;1117;548;596
2021;Januari;20;-2.0;0.0;35.9;36.1;1075;982;668;108
2021;Januari;21;-3.0;-2.0;32.1;34.2;1811;794;893;440
2021;Januari;22;-3.0;-3.0;33.5;33.8;1031;867;1271;1244
2021;Januari;23;-3.0;-5.0;31.8;37.7;1338;1066;1030;2360
2021;Januari;24;-3.0;-9.0;29.9;12.3;1583;1171;1111;6736
2021;Januari;25;-2.0;-3.0;30.5;40.3;1378;981;912;624
2021;Januari;26;-3.0;-5.0;35.0;32.2;1236;1002;1110;1631
2021;Januari;27;-4.0;-3.0;36.4;38.9;1272;1245;1258;1134
2021;Januari;28;-3.0;-3.0;28.5;28.8;1441;1110;1298;1058
2021;Januari;29;-3.0;;32.1;;1275;;1088;
2021;Januari;30;-3.0;-3.0;27.4;35.7;1440;834;976;893
2021;Januari;31;-5.0;-6.0;34.2;34.1;1243;1541;1559;2364
2021;Februari;1;-1.0;-4.0;33.5;37.3;1471;1202;601;1948
2021;Februari;2;-3.0;-4.0;36.9;34.5;1318;1070;1298;1659
2021;Februari;3;-4.0;0.0;36.8;0.0;799;862;1214;172
2021;Februari;4;-2.0;-3.0;37.0;37.5;1659;787;801;933
2021;Februari;5;-3.0;-3.0;33.3;34.3;1000;928;1028;1401
2021;Februari;6;-2.0;0.0;35.6;32.6;1031;1199;599;12
2021;Februari;7;-3.0;0.0;32.0;32.1;1085;961;615;333
2021;Februari;8;-3.0;-3.0;37.1;33.1;1776;1307;1033;1193
2021;Februari;9;-4.0;-4.0;36.6;37.1;1202;1002;1185;2534
2021;Februari;10;-4.0;0.0;36.4;0.0;819;0;1291;0
2021;Februari;11;-3.0;0.0;34.1;0.0;1284;0;1544;0
2021;Februari;12;-2.0;0.0;32.8;0.0;1330;0;1026;0
2021;Februari;13;-4.0;0.0;38.6;0.0;1633;0;1172;0
2021;Februari;14;-3.0;0.0;37.0;0.0;1352;0;1054;0
2021;Februari;15;-3.0;0.0;33.5;0.0;1226;0;742;0
2021;Februari;16;-2.0;0.0;33.0;0.0;1046;0;807;0
2021;Februari;17;-3.0;0.0;36.8;0.0;1035;0;624;0
2021;Februari;18;0.0;0.0;31.1;0.0;1663;0;26;0
2021;Februari;19;-3.0;0.0;35.3;0.0;1521;0;1030;0
2021;Februari;20;-1.0;0.0;35.2;0.0;1578;0;260;0
2021;Februari;21;5.0;0.0;35.6;0.0;1768;0;0;0
2021;Februari;22;-3.0;0.0;36.8;0.0;1421;0;915;0
2021;Februari;23;-5.0;0.0;33.7;0.0;1648;0;1095;0
2021;Februari;24;-2.0;0.0;33.3;0.0;1082;0;604;0
2021;Februari;25;-2.0;0.0;34.1;0.0;749;0;638;0
2021;Februari;26;-2.0;0.0;30.9;0.0;1333;0;621;0
2021;Februari;27;-3.0;0.0;35.5;0.0;1665;0;1101;0
2021;Februari;28;0.0;0.0;31.3;0.0;2441;0;525;0
2021;Desember;1;-4;-3;39.1;37;1030;1775;1674;-5.4
2021;Desember;2;-4;-5;33.2;37.8;1928;1189;1308;2478
2021;Desember;3;-5;-6;37.9;34.9;869;1007;3592;0
2021;Desember;4;-3;-4;37.9;38.7;1371;918;1523;2234
2021;Desember;5;-4;-3;38.7;36;918;1062;2234;1572
2021;Desember;6;-2;-2;36.5;37.2;1832;1254;922;587
2021;Desember;7;-4;-5;36;38.1;1892;954;1427;2394
2021;Desember;8;-4;-1;30.8;34.5;1824;1437;1441;588
2021;Desember;9;-3;-4;32.1;38.9;1540;1352;784;1785
2021;Desember;10;0;-4;0;36.2;0;1111;0;1347
2021;Desember;11;-4;-4;36.2;34.8;1111;1152;1347;1302
2021;Desember;12;-3;-3;31.4;38.1;1800;1376;1639;707
2021;Desember;13;-6;-6;37.1;41.1;1322;717;2472;2595
2021;Desember;14;-3;-3;29.9;36.9;1817;1156;581;1343
2021;Desember;15;-4;-4;35.4;34.8;1068;1407;1648;1806
2021;Desember;16;-2;-2;35.5;36.3;1249;1356;1153;946
2021;Desember;17;-2;-5;36.3;38.5;1356;1149;946;2396
2021;Desember;18;2;-7;35;34.3;1085;1474;0;4286
2021;Desember;19;-3;-4;30;36.2;1274;1604;1617;2129
2021;Desember;20;-4;-5;38.8;36.1;1409;731;1577;3560
2021;Desember;21;-5;-2;36.1;30;2435;0;390;0
2021;Desember;22;-4;-4;34.5;33.3;2213;1433;909;1524
2021;Desember;23;-4;-3;33.3;35.8;1433;1232;1524;977
2021;Desember;24;-3;2;34.7;32.3;2060;2508;670;0
2021;Desember;25;-6;-4;36.6;31.7;856;1009;2749;2462
2021;Desember;26;-5;-4;30.7;240;1474;1474;2018;768
2021;Desember;27;-4;-1;27.3;34.8;1785;1596;1322;268
2021;Desember;28;-2;-1;28.8;34.8;1630;1596;618;268
2021;Desember;29;-3;-5;33.7;33.6;762;1508;1168;3291
2021;Desember;30;-5;-2;35.2;40.7;686;0;636;0
2021;Desember;31;-5;-3;35.4;36.1;1119;1453;1557;529
2022;Januari;1;-2.0;-3.0;34.4;36.0;1440;936;306;1441
2022;Januari;2;-2.0;-3.0;31.9;36.0;1414;1135;642;1289
2022;Januari;3;-2.0;-1.0;34.1;33.3;1380;1093;1407;1523
2022;Januari;4;-2.0;-5.0;31.2;34.0;1064;1423;364;3593
2022;Januari;5;-3.0;-6.0;34.7;35.7;1127;1199;930;2767
2022;Januari;6;-4.0;-4.0;8.4;40.3;936;1472;979;1221
2022;Januari;7;-3.0;-2.0;31.5;34.5;1504;1318;1576;663
2022;Januari;8;-3.0;-6.0;24.1;35.3;2071;1231;717;3546
2022;Januari;9;-3.0;-2.6;33.0;34.2;1372;1851;1618;785
2022;Januari;10;-1.0;6.0;31.6;35.2;1194;1113;646;3179
2022;Januari;11;-5.0;-4.0;35.7;39.6;921;160;2273;1555
2022;Januari;12;-2.0;-3.0;33.8;37.5;1036;1496;696;712
2022;Januari;13;-2.0;-3.0;35.7;38.0;1273;1786;1032;650
2022;Januari;14;-1.0;-4.0;34.3;34.6;1556;1538;795;2699
2022;Januari;15;-4.0;-3.0;34.3;34.3;1429;2804;1120;906
2022;Januari;16;-2.0;-3.0;33.3;37.0;1115;684;1051;1398
2022;Januari;17;-3.0;-3.0;34.2;34.2;1272;1272;1155;1155
2022;Januari;18;-2.0;-2.0;37.8;36.8;838;870;1187;627
2022;Januari;19;-2.0;-2.0;35.7;34.7;1102;1117;548;596
2022;Januari;20;-2.0;0.0;35.9;36.1;1075;982;668;108
2022;Januari;21;-3.0;-2.0;32.1;34.2;1811;794;893;440
2022;Januari;22;-3.0;-3.0;33.5;33.8;1031;867;1271;1244
2022;Januari;23;-3.0;-5.0;31.8;37.7;1338;1066;1030;2360
2022;Januari;24;-3.0;-9.0;29.9;12.3;1583;1171;1111;6736
2022;Januari;25;-2.0;-3.0;30.5;40.3;1378;981;912;624
2022;Januari;26;-3.0;-5.0;35.0;32.2;1236;1002;1110;1631
2022;Januari;27;-4.0;-3.0;36.4;38.9;1272;1245;1258;1134
2022;Januari;28;-3.0;-3.0;28.5;28.8;1441;1110;1298;1058
2022;Januari;29;-3.0;;32.1;;1275;;1088;
2022;Januari;30;-3.0;-3.0;27.4;35.7;1440;834;976;893
2022;Januari;31;-5.0;-6.0;34.2;34.1;1243;1541;1559;2364
2022;Februari;1;-4,0;-3.0;35.3;38;1173;828;1548;881
2022;Februari;2;-5,0;-5.0;37;40;1569;856;1648;1946
2022;Februari;3;-6.0;4.0;34.1;38.7;1541;1844;2364;1087
2022;Februari;4;-4.0;-3.0;38.6;40.1;1579;1171;1523;1351
2022;Februari;5;-2.0;-3.0;37.7;38.7;1170;1148;692;1305
2022;Februari;6;-2.0;-5.0;35.7;35.7;1486;626;246;2416
2022;Februari;7;-2.0;-3.0;34.9;33.8;720;2050;597;956
2022;Februari;8;3.0;1.0;33.3;39;1381;1704;1148;'165
2022;Februari;9;1.0;3.0;35.3;37.9;1469;1200;378;1683
2022;Februari;10;2.0;2.0;35;38.8;1524;1364;215;273
2022;Februari;11;4.0;3.0;38.6;36.1;1341;1148;1616;1266
2022;Februari;12;1.0;-6.0;34.1;-39.1;983;846;'389;3330
2022;Februari;13;2.0;-6.0;35.4;39.1;1785;846;799;1319
2022;Februari;14;-3.0;5.0;38.4;35;1590;1108;791;2936
2022;Februari;15;-4.0;-3.0;38.7;35.2;1135;697;1792;707
2022;Februari;16;4.0;5.0;33.2;33.3;1129;639;1433;3199
2022;Februari;17;5.0;-4.0;38.6;37.5;701;776;920;2150
2022;Februari;18;2.0;3.0;34;30.7;691;1443;876;1274
2022;Februari;19;3.0;6.0;30.5;38;1978;1341;1482;2517
2022;Februari;20;5.0;5.0;35.3;35.3;1124;1124;1972;1972
2022;Februari;21;3.0;-3.0;36.1;36.1;1972;1972;793;793
2022;Februari;22;3.0;2.0;31.8;31.2;2274;1807;495;690
2022;Februari;23;0.0;5.0;27.7;40.3;2273;925;148;2030
2022;Februari;24;-1.1;4.0;29.5;37.2;1123;1624;595;1165
2022;Februari;25;15.0;5.0;33.3;37;1226;1229;-;2857
2022;Februari;26;-3.0;4.0;37.8;39.6;1305;1121;1329;1142
2022;Februari;27;-3.0;-2.0;34.4;34.5;1571;928;963;559
2022;Februari;28;-4.0;4.0;38.3;38.3;989;989;1036;1036
2022;Desember;1;-3;-5;34.7;36.8;1213;1226;926;2789
2022;Desember;2;-3;-4;29.6;33.3;884;1227;1237;1915
2022;Desember;3;-3;-4;34.7;33.7;1213;1430;926;2266
2022;Desember;4;-4;-6;39.1;35.6;880;1056;1999;3671
2022;Desember;5;-3;-7;38.2;33.6;1182;804;1458;3926
2022;Desember;6;-2;-5;34.4;36;992;906;1366;3317
2022;Desember;7;-1;-5;36.6;33.9;1113;1369;851;3805
2022;Desember;8;-2;-4;31.8;28.5;807;1738;1348;3053
2022;Desember;9;-3;-4;34.7;33.9;1213;1505;926;2983
2022;Desember;10;-3;-3;2;26;855;2024;1494;1364
2022;Desember;11;-2;-4;23.9;26.2;1367;1809;1690;3077
2022;Desember;12;-3;-5;34.7;28.6;1213;1326;926;3298
2022;Desember;13;-4;-5;24.7;32.6;937;1064;2044;2362
2022;Desember;14;-3;-6;34.5;37.1;1129;1175;1643;3610
2022;Desember;15;-3;-5;33.3;36.4;1363;1377;981;1886
2022;Desember;16;-3;-5;37.6;35.3;1420;1087;1460;2611
2022;Desember;17;-4;-4;34.1;35.8;1252;1115;1270;2177
2022;Desember;18;-3;-4;20.9;20.2;1651;1241;1955;2669
2022;Desember;19;-4;-3;23.3;38.2;1081;1341;2192;1516
2022;Desember;20;-2;-3;33.3;37.1;1557;1487;843;1263
2022;Desember;21;-3;-3;31.4;38;1265;1610;1686;400
2022;Desember;22;-3;-3;36.1;36.4;1413;1186;1210;1104
2022;Desember;23;;;;;;;;
2022;Desember;24;;;;;;;;
2022;Desember;25;;;;;;;;
2022;Desember;26;;;;;;;;
2022;Desember;27;;;;;;;;
2022;Desember;28;;;;;;;;
2022;Desember;29;;;;;;;;
2022;Desember;30;;;;;;;;
2022;Desember;31;;;;;;;;
