Tahun;Bulan;Tanggal;LI_00;LI_12;KI_00;KI_12;CCL_00;CCL_12;CAPE_00;CAPE_12
2020;April;10;-3.0;-3.0;32.2;36.1;1338;809;942;2384
2020;April;11;-3.0;-3.0;31.6;35.7;689;1138;1757;1608
2020;April;12;-1.0;-10.0;36.4;44.3;1146;1360;646;3094
2020;April;13;-3.0;-5.0;38.3;35.3;1324;1014;892;2636
2020;April;14;-2.0;-4.0;37.7;37;1262;1710;657;1886
2020;April;15;-6.0;-5.0;34.1;38.5;1278;1298;2769;2787
2020;April;16;-6.0;-3.0;36.8;32.4;901;1268;2314;1488
2020;April;17;-4.0;-7.0;37.9;34;914;1190;1993;2155
2020;April;18;-2.0;-6.0;31.8;35.3;895;1125;1352;3673
2020;April;19;-3.0;-6.0;36.8;35.5;1165;995;927;3409
2020;April;20;-4.0;-4.0;36.3;31.9;1259;884;2570;2295
2020;April;21;-5.0;-4.0;37.7;14.4;850;1399;2274;2253
2020;April;22;-5.0;-4.0;11.1;30;1108;1148;2626;3407
2020;April;23;-4.0;-4.0;29.7;23.2;1494;1205;1895;2867
2020;April;24;-3.0;-1.0;9.7;33.8;1149;2615;1024;276
2020;April;25;-5.0;-3.0;38.9;32.1;1335;1102;1662;1687
2020;April;26;0.0;-4.0;39.2;29.9;715;1686;1839;1815
2020;April;27;-1.0;-4.0;17.9;32;1686;1942;677;2624
2020;April;28;-2.0;-5.0;31.4;31.8;1458;1329;1068;3259
2020;April;29;9.0;-4.0;37.1;37.4;1516;1362;0;2066
2020;April;30;-2.0;-3.0;33.9;29.3;1475;1653;789;1598
2020;Mei;1;-3.0;-2.0;32;35.9;1604;1626;606;891
2020;Mei;2;0.0;-2.0;34.2;28.6;1377;0;18;1454
2020;Mei;3;-1.0;-4.0;26.6;15.1;1704;965;416;2065
2020;Mei;4;-2.0;-3.0;32.8;33.7;1154;1467;441;1388
2020;Mei;5;-4.0;-4.0;31.1;35.5;659;1182;1162;2233
2020;Mei;6;-3.0;-3.0;30.3;35.4;1307;1049;1132;1746
2020;Mei;7;-1.0;-4.0;32.6;31.6;1503;668;486;2241
2020;Mei;8;-13.8;-6.0;34.7;34.3;952;764;1490;3292
2020;Mei;9;-5.0;-4.0;38.7;40.2;1454;1362;1879;1316
2020;Mei;10;-2.0;-5.0;31.3;27.9;1390;836;1218;1998
2020;Mei;11;-2.0;-4.0;38.6;36.6;1416;1722;752;2348
2020;Mei;12;-2.0;-2.0;33.1;27.7;1968;1222;827;1288
2020;Mei;13;-2.0;-1.0;13.7;27.9;1771;1077;959;1453
2020;Mei;14;-1.0;-1.0;28.1;28.5;1080;974;1535;989
2020;Mei;15;-3.0;-2.0;33.1;31.7;849;1196;285;1544
2020;Mei;16;-2.0;-2.0;26.9;35.1;1181;1500;536;1640
2020;Mei;17;-3.0;-5.0;32;33.9;1615;1796;2823;2823
2020;Mei;18;-3.0;0.0;35.8;0;1197;1159;1138;0
2020;Mei;19;-2.0;0.0;36.2;0;1090;1046;310;0
2020;Mei;20;-2.0;0.0;36.3;0;981;1025;653;0
2020;Mei;21;-4.0;0.0;37.5;0;710;1170;2284;0
2020;Mei;22;-4.0;0.0;33.4;0;1165;0;1792;0
2020;Mei;23;-4.0;0.0;32.8;0;636;1326;1610;0
2020;Mei;24;-2.0;0.0;31.7;0;1030;929;422;0
2020;Mei;25;-3.0;0.0;43.9;0;735;1161;644;0
2020;Mei;26;-2.0;0.0;35.2;0;1183;1071;480;0
2020;Mei;27;-2.0;0.0;34.2;0;1057;1116;843;0
2020;Mei;28;-2.0;0.0;35.6;0;1340;1088;417;0
2020;Mei;29;-1.0;0.0;34.7;0;1413;1567;217;0
2020;Mei;30;-5.0;0.0;33.3;0;1170;1074;2114;0
2020;Mei;31;-3.0;0.0;37.7;0;1334;1559;993;0
2021;Maret;1;-3.0;;29.8;;2059;;1550;
2021;Maret;2;-5.0;;35.5;;1225;;2673;
2021;Maret;3;-2.0;;31.7;;1458;;319;
2021;Maret;4;-2.0;;35.1;;1799;;889;
2021;Maret;5;-3.0;;32.0;;1303;;1051;
2021;Maret;6;-2.0;;34.8;;952;;1315;
2021;Maret;7;-2.0;;35.9;;1268;;474;
2021;Maret;8;-1.0;;33.5;;1282;;218;
2021;Maret;9;-1.0;;33.4;;1757;;465;
2021;Maret;10;-5.0;;37.2;;1066;;2286;
2021;Maret;11;-4.0;;37.6;;1319;;1494;
2021;Maret;12;-1.0;;33.4;;1741;;173;
2021;Maret;13;-1.0;;31.6;;1532;;558;
2021;Maret;14;-2.0;;34.2;;1528;;545;
2021;Maret;15;-2.0;;35.5;;1387;;1131;
2021;Maret;16;-5.0;;32.9;;1172;;2393;
2021;Maret;17;-3.0;;33.9;;2116;;1102;
2021;Maret;18;-3.0;;33.0;;1617;;1425;
2021;Maret;19;-1.0;;35.0;;1466;;315;
2021;Maret;20;-4.0;;35.9;;1361;;1765;
2021;Maret;21;-3.0;;31.8;;1764;;1277;
2021;Maret;22;-3.0;;35.4;;1528;;1090;
2021;Maret;23;-2.0;;33.3;;1633;;793;
2021;Maret;24;-2.0;;30.5;;1685;;826;
2021;Maret;25;-5.0;;35.7;;799;;2386;
2021;Maret;26;-3.0;;36.3;;1181;;1188;
2021;Maret;27;-5.0;;35.7;;1353;;1982;
2021;Maret;28;-3.0;;30.1;;1401;;396;
2021;Maret;29;-4.0;;38.2;;1265;;1255;
2021;Maret;30;-3.0;;34.6;;1005;;1810;
2021;Maret;31;-2.0;;34.3;;1367;;551;
2021;April;1;-3.0;;34.1;;1592;;843;
2021;April;2;-4.0;;33.9;;2728;;1370;
2021;April;3;-4.0;;30.7;;1776;;1839;
2021;April;4;-3.0;;31.5;;1747;;2030;
2021;April;5;-3.0;;34.5;;2455;;400;
2021;April;6;-6.0;;35.4;;954;;1615;
2021;April;7;-3.0;;31.9;;1804;;1372;
2021;April;8;-2.0;;35.8;;1314;;1193;
2021;April;9;-2.0;;26.8;;1647;;770;
2021;April;10;-5.0;;31.9;;1197;;2351;
2021;April;11;-1.0;;35.6;;2362;;206;
2021;April;12;-3.0;;30.1;;1751;;1720;
2021;April;13;-3.0;;33.1;;1006;;868;
2021;April;14;-3.0;;36.6;;1137;;1428;
2021;April;15;-2.0;;22.5;;1494;;636;
2021;April;16;-3.0;;33.5;;1329;;1280;
2021;April;17;-5.0;;0.5;;1555;;1181;
2021;April;18;-2.0;;33.1;;1386;;557;
2021;April;19;-2.0;;31.5;;1697;;808;
2021;April;20;2.0;;15.5;;1928;;1;
2021;April;21;2.0;;7.0;;2292;;;
2021;April;22;1.0;;15.3;;1816;;;
2021;April;23;-2.0;;25.1;;1577;;512;
2021;April;24;-1.0;;35.7;;1241;;772;
2021;April;25;-3.0;;17.3;;1777;;1886;
2021;April;26;-3.0;;25.6;;1226;;1314;
2021;April;27;0.0;;31.9;;1498;;415;
2021;April;28;-4.0;;35.9;;1094;;1828;
2021;April;29;-4.0;;31.4;;1387;;2482;
2021;April;30;-4.0;;31.4;;1387;;2482;
2021;Mei;1;-3.0;;38.0;;768;;1622;
2021;Mei;2;-5.0;;35.5;;110;;2862;
2021;Mei;3;-5.0;;31.4;;1227;;1741;
2021;Mei;4;-4.0;;34.1;;786;;2648;
2021;Mei;5;-4.0;;18.1;;1081;;2609;
2021;Mei;6;-4.0;;24.5;;1448;;1177;
2021;Mei;7;-4.0;;31.6;;1147;;2284;
2021;Mei;8;-5.0;;6.1;;678;;2117;
2021;Mei;9;-1.0;;18.6;;1227;;450;
2021;Mei;10;-1.0;;26.0;;1996;;185;
2021;Mei;11;-2.0;;21.9;;1362;;780;
2021;Mei;12;-2.0;;2.7;;1250;;750;
2021;Mei;13;-1.0;;30.4;;1985;;187;
2021;Mei;14;-1.0;;13.1;;1813;;17;
2021;Mei;15;-1.0;;18.3;;1476;;774;
2021;Mei;16;1.0;;-4.5;;1308;;58;
2021;Mei;17;0.0;;0.4;;700;;132;
2021;Mei;18;1.0;;28.0;;1693;;363;
2021;Mei;19;-4.0;;30.7;;1239;;1338;
2021;Mei;20;-1.0;;18.3;;1476;;774;
2021;Mei;21;-3.0;;32.3;;1693;;1306;
2021;Mei;22;-2.0;;29.1;;1146;;572;
2021;Mei;23;-4.0;;31.9;;735;;735;
2021;Mei;24;-4.0;;27.7;;951;;1535;
2021;Mei;25;-6.0;;36.9;;1421;;1868;
2021;Mei;26;-5.0;;20.9;;627;;1414;
2021;Mei;27;-5.0;;23.0;;804;;1832;
2021;Mei;28;-4.0;;36.6;;987;;1265;
2021;Mei;29;-4.0;;34.9;;730;;1321;
2021;Mei;30;-4.0;;33.7;;817;;1476;
2021;Mei;31;-4.0;;29.9;;1069;;1551;
2022;Maret;1;-4.0;-3.0;36.4;38.0;1116;828;2162;881
2022;Maret;2;-2.0;-4.0;32.2;37.8;1075;1239;584;1586
2022;Maret;3;-2.0;1.0;37.9;37.4;1544;1270;898;260
2022;Maret;4;4.0;-5.0;36.9;39.4;962;1213;1571;2032
2022;Maret;5;-4.0;-6.0;35;37.4;1428;1390;1768;3290
2022;Maret;6;-5.0;-2.0;29.5;35.4;1881;1370;1102;912
2022;Maret;7;-3.0;-4.0;33.2;34.0;1668;1479;1773;2020
2022;Maret;8;-3.0;-1.0;33.8;37.0;866;1116;1001;382
2022;Maret;9;-3.0;-3.0;38.8;37.7;1120;1097;850;912
2022;Maret;10;-3.0;-2.0;38.6;38.7;1140;716;235;494
2022;Maret;11;-1.0;-6.0;34.6;33.5;1387;1151;435;3644
2022;Maret;12;-4.0;-3.0;36.4;35.3;1109;980;1753;941
2022;Maret;13;-2.0;-5.0;34.5;34.8;1273;1100;1141;3029
2022;Maret;14;-3.0;-5.0;36.6;35.4;1222;1352;985;3354
2022;Maret;15;4.0;-1.0;34.9;35.6;1270;1209;1655;818
2022;Maret;16;4.0;-2.0;37.5;37.1;1013;1231;1436;708
2022;Maret;17;-5.0;-1.0;30.0;23.3;1617;2053;2584;1728
2022;Maret;18;-4.0;-8.0;30.0;36.1;1192;957;2008;4360
2022;Maret;19;-4.0;-4.0;33.2;37.1;1651;1675;1609;1228
2022;Maret;20;-4.0;-2.0;37.0;33.4;1633;1129;1561;630
2022;Maret;21;-3.0;-6.0;34.7;35.6;1206;1186;1579;3653
2022;Maret;22;-1.0;-4.0;33.6;33.9;1074;1462;264;1422
2022;Maret;23;-2.0;-3.0;26.2;31.3;1571;1479;879;870
2022;Maret;24;-1.0;-5.0;32.6;34.7;1382;1462;222;3017
2022;Maret;25;4.0;-2.0;32.6;33.2;849;1233;;425
2022;Maret;26;-5.0;-2.0;34.1;39.0;958;740;2051;2389
2022;Maret;27;-5.0;-4.0;38.8;33.7;1189;1471;1656;1309
2022;Maret;28;-3.0;-6.0;38.6;38.9;1132;1425;1269;3793
2022;Maret;29;-4.0;-7.0;33.3;38.4;1563;1746;1609;3476
2022;Maret;30;-5.0;-7.0;27.6;33.1;1724;1045;1995;3635
2022;Maret;31;-5.0;;38.3;;1062;;1923;
2022;April;1;-2;-4;33.9;33.5;1170;2451;494;1541
2022;April;2;-3;-4;34.5;34.2;1339;1495;1403;2227
2022;April;3;-3;-2;37.1;39.3;1292;1019;839;955
2022;April;4;-3;-4;35.5;38.4;1560;1531;579;1735
2022;April;5;-2;-1;22.6;28;1312;1907;370;926
2022;April;6;-3;-2;32.3;37.6;1190;1495;1352;782
2022;April;7;-2;-2;28.9;26.4;1430;1158;713;1792
2022;April;8;-5;0;31.9;30.1;1318;2038;2526;353
2022;April;9;-3;-4;29.6;28.9;1548;1556;1684;1795
2022;April;10;-3;-3;27.1;27.1;1256;1256;2052;2052
2022;April;11;-2;-1;30.8;33.4;1656;1507;1248;1414
2022;April;12;-1;-2;27.2;26.7;1478;1584;664;1873
2022;April;13;-2;-3;26.7;23.3;1456;1885;1283;1907
2022;April;14;0;;28.1;;1819;;875;
2022;April;15;1;-5;25.5;27.5;2173;1252;115;3081
2022;April;16;-2;-4;31.1;32.2;1510;1262;722;1586
2022;April;17;0;-5;30.9;30.9;1945;889;82;3145
2022;April;18;-4;-5;34.3;35.2;1195;811;1967;3104
2022;April;19;-3;-2;35.9;34.1;1303;1336;921;632
2022;April;20;-3;-4;33.4;38.3;1765;756;1034;1734
2022;April;21;-4;-2;35.1;34.4;710;1324;1728;740
2022;April;22;-2;-6;35.9;34.1;1666;1541;770;2364
2022;April;23;-5;-5;34.6;38;1210;893;1784;3075
2022;April;24;-5;-5;37.9;38.2;729;1609;2041;3019
2022;April;25;-5;-3;33.7;35.2;1769;1441;833;1948
2022;April;26;-3;-3;37.7;34.6;1000;1374;1302;2022
2022;April;27;-3;-5;33.8;;2836;;1726;2728
2022;April;28;-4;-1;34.1;40.2;959;1476;2211;185
2022;April;29;-4;-6;33.6;33.6;1084;1414;1236;3650
2022;April;30;-4;-3;35.6;35.1;1190;821;2179;1297
2022;Mei;1;-3.0;-5.0;34.6;34.1;673;1430;2348;2802
2022;Mei;2;-3.0;-1.0;26.0;26.7;1560;1687;1184;376
2022;Mei;3;-2.0;-4.0;23.7;32.4;911;1442;363;2590
2022;Mei;4;-2.0;-4.0;29.7;28.4;1623;1076;493;2156
2022;Mei;5;-2.0;-4.0;20.9;28.5;803;1143;525;3051
2022;Mei;6;-3.0;-5.0;36.1;35.0;1115;1015;1272;3170
2022;Mei;7;-4.0;-6.0;39.2;36.6;1211;1244;1854;3076
2022;Mei;8;-4.0;-4.0;39.2;39.2;932;932;491;491
2022;Mei;9;-4.0;-4.0;40.5;38.5;606;772;1964;2409
2022;Mei;10;-4.0;-7.0;35.3;38.9;843;834;2265;6272
2022;Mei;11;-2.0;-2.0;38.0;38.0;995;995;1213;1213
2022;Mei;12;-4.0;-2.0;36.8;36.6;649;1713;2066;874
2022;Mei;13;-3.0;-6.0;33.9;40.0;935;1287;1028;3307
2022;Mei;14;-3.0;-5.0;36.1;35.1;681;689;1600;2909
2022;Mei;15;-4.0;-6.0;32.1;29.8;1296;1215;1956;3427
2022;Mei;16;-6.0;-6.0;28.6;29.8;1063;1215;2813;3427
2022;Mei;17;-3.0;-6.0;28.8;34.0;1086;1212;1137;2515
2022;Mei;18;-4.0;-5.0;38.5;36.8;1695;809;1788;2558
2022;Mei;19;-5.0;-6.0;38.3;34.3;813;855;2401;2724
2022;Mei;20;-12.5;-4.0;37.8;38.5;101;414;991;1847
2022;Mei;21;-4.0;-5.0;39.4;35.5;1108;814;920;2624
2022;Mei;22;-3.0;-5.0;35.9;31.4;790;1075;607;2563
2022;Mei;23;-3.0;-5.0;28.6;30.9;1228;1434;2104;2963
2022;Mei;24;-5.0;-5.0;39.5;29.4;466;1282;3282;3419
2022;Mei;25;-5.0;-6.0;39.7;33.7;809;1126;1801;3842
2022;Mei;26;-4.0;-1.0;39.3;36.8;1045;1504;1307;444
2022;Mei;27;-6.0;-2.0;37.6;35.8;1780;895;2272;1094
2022;Mei;28;-2.0;-6.0;33.8;32.8;1916;1030;847;3515
2022;Mei;29;-7.0;-5.0;33.2;35.6;961;1495;2490;2281
2022;Mei;30;-5.0;-3.0;28.0;25.5;744;1341;1782;2532
2022;Mei;31;-4.0;-2.0;32.1;33.9;1026;1233;1379;1676
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
